id,year_id,formation_place,accurate_back_zone_pass,accurate_chipped_pass,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,accurate_freekick_cross,accurate_fwd_zone_pass,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_assist_setplay,att_bx_right,att_freekick_total,att_ibox_miss,att_lf_total,att_lg_centre,att_miss_high,att_miss_left,att_obox_blocked,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_rf_target,att_rf_total,att_sv_low_centre,att_sv_low_left,att_sv_low_right,backward_pass,ball_recovery,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,duel_lost,duel_won,effective_blocked_cross,effective_clearance,final_third_entries,fouled_final_third,fouls,freekick_cross,fwd_pass,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,hand_ball,head_pass,interception,interception_won,last_man_tackle,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,passes_left,passes_right,pen_area_entries,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,second_goal_assist,shot_off_target,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_corners_intobox,total_cross,total_cross_nocorner,total_final_third_passes,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_throws,touches,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_flick_on,accurate_launches,accurate_pull_back,accurate_through_ball,att_bx_centre,att_goal_high_left,att_hd_goal,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_target,att_lf_target,att_miss_right,att_obox_post,att_post_high,big_chance_created,big_chance_missed,big_chance_scored,clean_sheet,draws,effective_head_clearance,error_lead_to_shot,goals,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,hit_woodwork,interceptions_in_box,offside_provoked,overrun,penalty_conceded,penalty_won,pen_goals_conceded,post_scoring_att,shield_ball_oop,six_yard_block,total_fastbreak,total_flick_on,total_pull_back,total_through_ball,att_bx_left,att_miss_high_left,att_one_on_one,att_sv_high_centre,assist_pass_lost,att_cmiss_left,att_cmiss_right,att_fastbreak,att_freekick_goal,att_freekick_miss,att_freekick_target,att_goal_low_right,att_hd_miss,att_hd_target,att_ibox_post,att_lf_goal,att_miss_high_right,att_obox_goal,att_obxd_right,att_obx_right,att_post_right,att_rf_goal,att_setpiece,shot_fastbreak,att_sv_high_right,att_cmiss_high_left,att_goal_high_right,assist_penalty_won,att_cmiss_high,att_goal_low_centre,att_sv_high_left,error_lead_to_goal,foul_throw_in,att_goal_high_centre,att_goal_low_left,att_lg_right,att_obxd_left,att_pen_goal,att_pen_target,goal_assist_deadball,goal_assist_setplay,att_hd_post,clearance_off_line,own_goals,att_freekick_post,attempts_ibox,att_cmiss_high_right,att_obp_goal,att_obx_left,att_post_left,touches_in_opp_box,red_card,second_yellow,accurate_goal_kicks,accurate_keeper_sweeper,accurate_keeper_throws,dive_save,diving_save,goal_kicks,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,stand_catch,total_keeper_sweeper,assist_attempt_saved,attempts_obox,goal_fastbreak,cross_not_claimed,dive_catch,gk_smother,good_high_claim,penalty_faced,penalty_save,stand_save,total_high_claim,assist_blocked_shot,assist_free_kick_won,assist_handball_won,assist_own_goal,att_lg_left,dangerous_play,att_pen_miss,assist_post,att_pen_post
3744,22,0.0,290.0,41.0,31.0,54.0,23.0,7.0,502.0,26.0,75.0,738.0,42.0,46.0,42.0,28.0,12.0,170.0,158.0,18.0,18.0,1.0,11.0,10.0,41.0,1.0,5.0,7.0,7.0,19.0,4.0,26.0,35.0,,5.0,2.0,3.0,2.0,139.0,109.0,12.0,40.0,10.0,27.0,76.0,58.0,34.0,19.0,118.0,105.0,12.0,41.0,253.0,3.0,26.0,26.0,437.0,25.0,43.0,36.0,7.0,1.0,122.0,51.0,51.0,,132.0,196.0,97.0,13.0,10.0,2243.0,20.0,21.0,10.0,985.0,7.0,276.0,72.0,114.0,492.0,492.0,8.0,51.0,50.0,40.0,313.0,,29.0,241.0,719.0,25.0,41.0,332.0,87.0,41.0,14.0,75.0,193.0,118.0,411.0,882.0,83.0,29.0,146.0,5.0,1021.0,49.0,2.0,3.0,43.0,59.0,1585.0,15.0,15.0,10.0,3.0,12.0,24.0,31.0,7.0,17.0,20.0,2.0,3.0,6.0,,,2.0,3.0,2.0,3.0,6.0,10.0,,,7.0,,1.0,3.0,12.0,19.0,1.0,3.0,3.0,5.0,4.0,3.0,19.0,,2.0,,1.0,,,4.0,,,2.0,1.0,47.0,5.0,4.0,8.0,6.0,,,,6.0,,1.0,,7.0,2.0,1.0,1.0,1.0,,3.0,1.0,1.0,3.0,,,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
1575,22,272.0,986.0,132.0,31.0,47.0,19.0,14.0,969.0,71.0,257.0,1908.0,9.0,43.0,43.0,34.0,16.0,215.0,198.0,30.0,25.0,2.0,9.0,1.0,2.0,,5.0,5.0,11.0,14.0,11.0,36.0,37.0,15.0,54.0,3.0,3.0,6.0,276.0,232.0,6.0,53.0,12.0,22.0,97.0,15.0,23.0,18.0,119.0,174.0,6.0,90.0,368.0,2.0,33.0,47.0,766.0,33.0,44.0,36.0,8.0,,139.0,48.0,48.0,,601.0,410.0,307.0,4.0,14.0,2900.0,29.0,39.0,31.0,2162.0,15.0,201.0,320.0,124.0,482.0,482.0,10.0,112.0,110.0,53.0,576.0,1.0,17.0,461.0,1857.0,32.0,68.0,1069.0,230.0,90.0,21.0,89.0,169.0,85.0,630.0,1319.0,30.0,71.0,350.0,1.0,2219.0,60.0,6.0,1.0,98.0,9.0,2843.0,16.0,16.0,20.0,24.0,15.0,26.0,71.0,7.0,6.0,8.0,1.0,8.0,18.0,3.0,1.0,4.0,1.0,11.0,7.0,,2.0,,,10.0,3.0,10.0,5.0,6.0,55.0,4.0,13.0,,13.0,13.0,2.0,55.0,3.0,6.0,,,1.0,,3.0,2.0,1.0,,5.0,21.0,1.0,18.0,1.0,1.0,,2.0,,1.0,,2.0,2.0,2.0,5.0,5.0,,3.0,2.0,,2.0,2.0,1.0,,,12.0,,2.0,3.0,,3.0,,,,1.0,1.0,,,2.0,,,10.0,,11.0,11.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0
3664,22,0.0,224.0,12.0,,10.0,10.0,,311.0,4.0,15.0,525.0,170.0,19.0,18.0,19.0,9.0,105.0,81.0,16.0,,,,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,5.0,5.0,,5.0,1.0,,,109.0,78.0,7.0,32.0,1.0,16.0,,44.0,16.0,11.0,85.0,102.0,7.0,76.0,91.0,10.0,19.0,,285.0,18.0,19.0,16.0,3.0,2.0,44.0,35.0,35.0,,242.0,114.0,64.0,6.0,11.0,1418.0,7.0,10.0,2.0,652.0,6.0,15.0,262.0,25.0,254.0,254.0,4.0,46.0,28.0,32.0,30.0,,4.0,155.0,515.0,6.0,17.0,270.0,33.0,76.0,41.0,,60.0,60.0,217.0,456.0,25.0,4.0,36.0,1.0,666.0,7.0,9.0,1.0,42.0,186.0,1188.0,11.0,11.0,24.0,10.0,19.0,5.0,36.0,5.0,3.0,3.0,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,5.0,,,4.0,3.0,46.0,,,,1.0,1.0,1.0,46.0,1.0,1.0,4.0,3.0,1.0,,2.0,,2.0,,,7.0,2.0,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4616,22,0.0,75.0,18.0,3.0,8.0,5.0,4.0,196.0,24.0,13.0,263.0,,8.0,4.0,18.0,6.0,30.0,31.0,9.0,2.0,,2.0,4.0,17.0,,2.0,2.0,6.0,5.0,3.0,15.0,17.0,1.0,2.0,1.0,1.0,2.0,57.0,42.0,1.0,10.0,7.0,14.0,12.0,5.0,2.0,24.0,77.0,50.0,1.0,7.0,49.0,6.0,16.0,8.0,114.0,3.0,10.0,6.0,4.0,,11.0,3.0,3.0,,101.0,33.0,23.0,8.0,1.0,511.0,6.0,8.0,5.0,317.0,,33.0,47.0,26.0,140.0,140.0,7.0,11.0,24.0,10.0,52.0,,9.0,95.0,257.0,3.0,14.0,82.0,31.0,7.0,31.0,11.0,26.0,15.0,133.0,268.0,2.0,25.0,23.0,2.0,324.0,21.0,3.0,15.0,18.0,,499.0,18.0,18.0,13.0,6.0,16.0,5.0,13.0,2.0,2.0,,,5.0,3.0,,,2.0,1.0,,1.0,3.0,1.0,,,2.0,,,,4.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,,,3.0,,,1.0,,,,1.0,5.0,,6.0,2.0,3.0,,,,1.0,1.0,1.0,,1.0,1.0,,2.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
2532,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4481,22,333.0,185.0,28.0,,2.0,2.0,,585.0,202.0,31.0,768.0,1.0,131.0,146.0,36.0,13.0,207.0,191.0,29.0,,5.0,1.0,40.0,66.0,2.0,5.0,15.0,7.0,8.0,6.0,20.0,94.0,6.0,14.0,8.0,6.0,2.0,315.0,74.0,1.0,53.0,24.0,20.0,,20.0,1.0,80.0,325.0,252.0,1.0,40.0,111.0,17.0,48.0,,262.0,36.0,37.0,32.0,5.0,1.0,251.0,19.0,19.0,,324.0,39.0,26.0,7.0,4.0,3081.0,12.0,25.0,38.0,1063.0,6.0,149.0,176.0,56.0,606.0,606.0,12.0,2.0,60.0,54.0,213.0,1.0,50.0,325.0,717.0,30.0,37.0,228.0,53.0,40.0,82.0,,21.0,21.0,543.0,907.0,,253.0,40.0,29.0,1114.0,112.0,16.0,,31.0,1.0,1736.0,98.0,98.0,58.0,22.0,25.0,24.0,21.0,4.0,59.0,,2.0,9.0,58.0,,4.0,26.0,17.0,16.0,16.0,15.0,16.0,1.0,2.0,9.0,20.0,11.0,10.0,7.0,31.0,1.0,16.0,13.0,8.0,7.0,8.0,31.0,2.0,1.0,2.0,4.0,,,4.0,2.0,1.0,6.0,10.0,175.0,3.0,24.0,10.0,9.0,6.0,2.0,,5.0,3.0,3.0,,,,6.0,21.0,1.0,1.0,10.0,3.0,,,,,2.0,2.0,3.0,2.0,,,,1.0,2.0,2.0,,,2.0,6.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,
335,22,220.0,103.0,19.0,5.0,10.0,6.0,6.0,146.0,14.0,16.0,239.0,2.0,8.0,2.0,12.0,3.0,47.0,36.0,4.0,5.0,,1.0,2.0,3.0,,,1.0,1.0,,1.0,2.0,3.0,,,,,,43.0,30.0,,11.0,1.0,7.0,9.0,5.0,3.0,11.0,41.0,16.0,,6.0,65.0,,6.0,7.0,98.0,6.0,4.0,4.0,,,10.0,12.0,12.0,,77.0,41.0,32.0,2.0,,503.0,6.0,3.0,2.0,274.0,1.0,47.0,37.0,20.0,86.0,86.0,2.0,15.0,13.0,11.0,69.0,,2.0,72.0,227.0,9.0,9.0,110.0,31.0,6.0,16.0,8.0,22.0,15.0,104.0,199.0,2.0,14.0,24.0,,287.0,5.0,5.0,6.0,6.0,3.0,389.0,4.0,4.0,1.0,7.0,7.0,5.0,4.0,3.0,5.0,1.0,,1.0,1.0,,,2.0,,,1.0,1.0,1.0,,,,1.0,,,3.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,9.0,,2.0,1.0,,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4867,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4537,22,0.0,106.0,2.0,,4.0,4.0,,127.0,1.0,4.0,229.0,38.0,11.0,9.0,8.0,5.0,34.0,28.0,3.0,,,,1.0,5.0,,,,1.0,1.0,,2.0,4.0,,,,,,59.0,30.0,4.0,7.0,3.0,3.0,,14.0,9.0,6.0,31.0,38.0,4.0,21.0,28.0,1.0,7.0,,83.0,5.0,7.0,4.0,3.0,,7.0,7.0,7.0,,9.0,25.0,15.0,2.0,6.0,497.0,1.0,2.0,,250.0,2.0,89.0,4.0,13.0,71.0,71.0,,13.0,17.0,7.0,108.0,,2.0,61.0,222.0,1.0,3.0,122.0,6.0,21.0,9.0,,23.0,23.0,70.0,160.0,15.0,1.0,16.0,,259.0,5.0,,3.0,16.0,43.0,412.0,5.0,5.0,8.0,6.0,5.0,2.0,12.0,2.0,,1.0,,,1.0,,,,2.0,,,,1.0,,,,,,1.0,,13.0,,,,,,,13.0,,,,1.0,,,1.0,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
2620,22,180.0,865.0,31.0,,1.0,1.0,,292.0,1.0,94.0,1156.0,4.0,46.0,106.0,30.0,2.0,154.0,125.0,6.0,,,,9.0,2.0,,1.0,6.0,2.0,,2.0,4.0,4.0,2.0,4.0,1.0,1.0,2.0,74.0,142.0,11.0,15.0,3.0,8.0,,3.0,,8.0,71.0,161.0,11.0,205.0,89.0,1.0,12.0,,569.0,29.0,19.0,17.0,2.0,1.0,109.0,29.0,29.0,1.0,444.0,253.0,171.0,4.0,31.0,2623.0,1.0,6.0,5.0,1273.0,21.0,38.0,169.0,12.0,175.0,175.0,1.0,103.0,38.0,15.0,223.0,,10.0,61.0,1123.0,10.0,7.0,907.0,67.0,205.0,7.0,,3.0,3.0,123.0,406.0,56.0,1.0,142.0,,1310.0,18.0,,1.0,34.0,4.0,1695.0,9.0,9.0,20.0,20.0,6.0,3.0,27.0,2.0,,9.0,,,13.0,,1.0,11.0,1.0,1.0,2.0,,1.0,,,2.0,1.0,1.0,16.0,6.0,142.0,,1.0,,1.0,1.0,,142.0,1.0,4.0,19.0,,,,1.0,1.0,5.0,,1.0,5.0,,,,,,,,2.0,,,,,,,7.0,2.0,1.0,,1.0,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
4818,22,0.0,8.0,,,,,,10.0,1.0,,18.0,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,1.0,,,,1.0,5.0,1.0,,,,,,,4.0,,,,,,,,,,4.0,,,,,10.0,,,,18.0,,,6.0,,4.0,4.0,,,,,5.0,,,5.0,18.0,,,8.0,,,2.0,,,,5.0,10.0,,1.0,,,18.0,,,4.0,,,25.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4636,22,74.0,398.0,61.0,,20.0,20.0,,574.0,12.0,55.0,952.0,264.0,33.0,53.0,37.0,14.0,283.0,250.0,21.0,,,,7.0,3.0,,3.0,2.0,1.0,4.0,,6.0,8.0,,8.0,,,,182.0,209.0,11.0,49.0,3.0,49.0,,57.0,57.0,36.0,184.0,226.0,11.0,125.0,284.0,2.0,37.0,,623.0,37.0,50.0,41.0,9.0,2.0,156.0,90.0,90.0,1.0,462.0,345.0,187.0,14.0,17.0,3285.0,13.0,9.0,2.0,1297.0,9.0,28.0,457.0,103.0,671.0,670.0,8.0,122.0,79.0,49.0,52.0,2.0,11.0,255.0,932.0,27.0,22.0,485.0,137.0,126.0,75.0,,114.0,114.0,426.0,948.0,81.0,13.0,140.0,2.0,1319.0,16.0,1.0,,108.0,356.0,2388.0,35.0,35.0,22.0,13.0,44.0,18.0,78.0,7.0,7.0,22.0,,1.0,8.0,,,5.0,2.0,1.0,,,4.0,,,5.0,,2.0,8.0,10.0,66.0,,2.0,2.0,1.0,1.0,1.0,67.0,,5.0,4.0,7.0,,,5.0,,1.0,1.0,2.0,18.0,,2.0,,2.0,,,,,1.0,,,,,1.0,5.0,,,1.0,,1.0,,,,1.0,1.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2435,22,0.0,175.0,14.0,,8.0,8.0,1.0,199.0,3.0,43.0,366.0,81.0,13.0,22.0,16.0,4.0,113.0,101.0,5.0,,1.0,5.0,,,,2.0,1.0,2.0,3.0,3.0,8.0,4.0,3.0,9.0,,,1.0,42.0,56.0,16.0,20.0,3.0,12.0,,14.0,22.0,5.0,46.0,61.0,16.0,71.0,154.0,2.0,17.0,3.0,249.0,16.0,27.0,24.0,3.0,,50.0,27.0,27.0,,202.0,154.0,67.0,6.0,10.0,1306.0,3.0,2.0,4.0,476.0,3.0,14.0,159.0,42.0,239.0,239.0,1.0,32.0,23.0,20.0,15.0,,3.0,105.0,345.0,8.0,5.0,199.0,34.0,71.0,3.0,,39.0,39.0,187.0,348.0,79.0,3.0,104.0,,508.0,10.0,4.0,,24.0,132.0,873.0,3.0,3.0,13.0,3.0,3.0,2.0,18.0,3.0,2.0,20.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,1.0,7.0,48.0,1.0,,,,,,48.0,,3.0,5.0,,1.0,,3.0,,,,,2.0,,1.0,,,,2.0,,,,,,1.0,3.0,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,22,102.0,388.0,32.0,,11.0,11.0,,512.0,16.0,43.0,889.0,245.0,30.0,61.0,33.0,7.0,217.0,204.0,11.0,3.0,,,1.0,2.0,,,,,,,,2.0,,,,,,146.0,120.0,11.0,62.0,,42.0,,49.0,22.0,24.0,128.0,187.0,11.0,115.0,276.0,4.0,24.0,1.0,577.0,33.0,50.0,41.0,9.0,,104.0,45.0,45.0,,26.0,286.0,142.0,13.0,10.0,2868.0,8.0,8.0,1.0,1164.0,13.0,450.0,22.0,67.0,531.0,531.0,4.0,75.0,41.0,62.0,455.0,,1.0,253.0,867.0,22.0,16.0,462.0,66.0,115.0,17.0,,72.0,72.0,414.0,814.0,123.0,16.0,140.0,3.0,1204.0,2.0,3.0,,69.0,326.0,2031.0,24.0,24.0,57.0,6.0,8.0,11.0,58.0,6.0,4.0,23.0,1.0,1.0,,,,,,1.0,,,1.0,,,3.0,1.0,1.0,6.0,14.0,73.0,,1.0,1.0,2.0,,2.0,73.0,,6.0,7.0,3.0,,,4.0,,2.0,,,11.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,22,0.0,18.0,1.0,,1.0,1.0,,32.0,3.0,1.0,49.0,,21.0,9.0,8.0,1.0,24.0,11.0,2.0,,,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,,3.0,9.0,2.0,7.0,3.0,,,16.0,10.0,,4.0,2.0,3.0,,7.0,1.0,5.0,33.0,17.0,,5.0,10.0,2.0,2.0,,27.0,3.0,4.0,3.0,1.0,,21.0,2.0,2.0,,6.0,10.0,2.0,4.0,,257.0,2.0,,5.0,77.0,,17.0,10.0,5.0,51.0,51.0,,3.0,7.0,4.0,28.0,,3.0,24.0,49.0,1.0,2.0,21.0,2.0,5.0,3.0,,8.0,8.0,38.0,64.0,4.0,3.0,4.0,1.0,77.0,10.0,3.0,5.0,3.0,,130.0,6.0,6.0,4.0,2.0,1.0,4.0,3.0,,1.0,,,,5.0,,,1.0,1.0,2.0,3.0,1.0,,,,,1.0,,,2.0,3.0,,2.0,2.0,,,,3.0,,,,3.0,,,,,,1.0,,7.0,,,1.0,,,,,2.0,,,,1.0,,,1.0,,,,,,,,,2.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3364,22,0.0,174.0,15.0,,1.0,1.0,,236.0,9.0,23.0,409.0,,12.0,6.0,12.0,11.0,77.0,90.0,8.0,,,,,,,2.0,1.0,,3.0,,3.0,3.0,,3.0,,,,53.0,44.0,,12.0,,13.0,1.0,1.0,4.0,5.0,45.0,49.0,,13.0,73.0,,13.0,,161.0,9.0,20.0,17.0,3.0,,40.0,11.0,11.0,,129.0,69.0,43.0,7.0,3.0,847.0,7.0,1.0,,480.0,4.0,49.0,79.0,13.0,99.0,99.0,2.0,22.0,20.0,12.0,147.0,,3.0,101.0,400.0,4.0,8.0,197.0,34.0,13.0,7.0,,5.0,5.0,135.0,298.0,18.0,9.0,39.0,,490.0,3.0,1.0,3.0,28.0,,593.0,7.0,7.0,11.0,4.0,5.0,,21.0,4.0,,2.0,,,,,,,,,,,,,,,,,2.0,1.0,6.0,,,,,,,6.0,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3116,22,0.0,15.0,1.0,,,,,10.0,,1.0,25.0,9.0,,1.0,2.0,1.0,14.0,14.0,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,5.0,2.0,2.0,2.0,1.0,,,,1.0,1.0,3.0,11.0,2.0,2.0,5.0,,2.0,,11.0,,1.0,,1.0,1.0,1.0,,,,3.0,7.0,4.0,1.0,3.0,87.0,,,,29.0,,11.0,,1.0,11.0,11.0,,1.0,1.0,2.0,11.0,,,3.0,24.0,1.0,,16.0,4.0,2.0,2.0,,1.0,1.0,5.0,15.0,1.0,,1.0,,30.0,1.0,,2.0,8.0,11.0,62.0,1.0,1.0,1.0,1.0,1.0,,7.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4514,22,66.0,483.0,57.0,2.0,9.0,7.0,,518.0,9.0,82.0,992.0,265.0,17.0,16.0,31.0,5.0,292.0,207.0,23.0,1.0,1.0,,1.0,,,,,,,,,2.0,1.0,1.0,,,1.0,191.0,115.0,20.0,37.0,,14.0,7.0,60.0,30.0,11.0,55.0,76.0,20.0,97.0,214.0,2.0,13.0,1.0,497.0,30.0,60.0,48.0,12.0,,51.0,30.0,30.0,1.0,523.0,252.0,136.0,18.0,14.0,2646.0,16.0,10.0,1.0,1220.0,17.0,26.0,435.0,61.0,425.0,425.0,2.0,84.0,29.0,37.0,36.0,,1.0,259.0,969.0,12.0,27.0,537.0,110.0,97.0,10.0,3.0,94.0,91.0,382.0,804.0,97.0,9.0,163.0,,1247.0,2.0,2.0,1.0,40.0,314.0,1940.0,11.0,11.0,11.0,9.0,9.0,16.0,33.0,3.0,2.0,14.0,2.0,,1.0,,,1.0,,,1.0,,1.0,,,4.0,,,4.0,4.0,42.0,3.0,,,2.0,,2.0,42.0,,4.0,8.0,2.0,1.0,,4.0,,2.0,,1.0,7.0,3.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
3567,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4261,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4762,22,0.0,84.0,4.0,1.0,4.0,3.0,2.0,80.0,4.0,9.0,160.0,1.0,3.0,2.0,6.0,,27.0,19.0,1.0,1.0,,2.0,,1.0,,2.0,,1.0,3.0,1.0,4.0,3.0,1.0,4.0,,1.0,,27.0,19.0,1.0,9.0,1.0,4.0,4.0,2.0,,10.0,22.0,17.0,1.0,2.0,26.0,2.0,3.0,5.0,51.0,4.0,6.0,5.0,1.0,,6.0,4.0,4.0,,35.0,19.0,12.0,5.0,1.0,311.0,,3.0,1.0,188.0,,22.0,19.0,10.0,60.0,60.0,2.0,8.0,9.0,9.0,82.0,,3.0,39.0,153.0,3.0,3.0,94.0,11.0,2.0,4.0,4.0,11.0,7.0,54.0,112.0,,5.0,13.0,,195.0,5.0,4.0,2.0,8.0,1.0,256.0,6.0,6.0,5.0,1.0,2.0,2.0,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,2.0,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
