id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_fwd_zone_pass,accurate_launches,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,assist_penalty_won,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_centre,att_bx_right,att_corner,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_target,att_lf_target,att_lf_total,att_miss_high,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_rf_target,att_rf_total,att_sv_low_centre,att_sv_low_left,att_sv_low_right,backward_pass,ball_recovery,big_chance_created,big_chance_missed,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,error_lead_to_shot,fifty_fifty,final_third_entries,fouled_final_third,fouls,fwd_pass,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,hand_ball,head_clearance,head_pass,hit_woodwork,interception,interceptions_in_box,interception_won,last_man_tackle,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,overrun,passes_left,passes_right,penalty_conceded,penalty_won,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,red_card,rightside_pass,second_goal_assist,shield_ball_oop,shot_off_target,six_yard_block,successful_fifty_fifty,successful_final_third_passes,successful_open_play_pass,successful_put_through,times_tackled,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_pull_back,total_scoring_att,total_sub_off,total_tackle,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,winning_goal,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_goal_kicks,att_bx_left,att_cmiss_high,att_cmiss_left,att_goal_high_left,att_goal_high_right,att_goal_low_left,att_hd_goal,att_hd_miss,att_hd_post,att_ibox_goal,att_ibox_post,att_miss_high_left,att_post_high,att_rf_goal,att_setpiece,att_sv_high_centre,big_chance_scored,goals,goals_openplay,goal_kicks,post_scoring_att,total_sub_on,accurate_flick_on,accurate_layoffs,accurate_pull_back,accurate_through_ball,att_cmiss_right,att_goal_low_centre,att_lf_goal,att_obox_goal,att_one_on_one,total_through_ball,att_assist_setplay,att_goal_low_right,att_sv_high_left,corner_taken,accurate_corners_intobox,freekick_cross,total_corners_intobox,total_fastbreak,assist_pass_lost,accurate_freekick_cross,assist_own_goal,att_freekick_target,att_freekick_total,att_obox_post,att_post_left,goal_assist_deadball,goal_assist_setplay,assist_free_kick_won,att_cmiss_high_left,att_freekick_goal,att_freekick_miss,att_freekick_post,att_pen_goal,att_pen_target,att_sv_high_right,assist_handball_won,att_fastbreak,att_goal_high_centre,att_pen_post,att_post_right,shot_fastbreak,clearance_off_line,second_yellow,assist_blocked_shot,att_cmiss_high_right,goal_fastbreak,assist_attempt_saved,assist_post,att_obxd_left,att_obx_left,att_obp_goal,foul_throw_in,accurate_keeper_sweeper,accurate_keeper_throws,dive_save,diving_save,good_high_claim,keeper_pick_up,keeper_throws,own_goals,punches,saved_ibox,saved_obox,saves,stand_save,total_high_claim,total_keeper_sweeper,att_obxd_right,dangerous_play,cross_not_claimed,dive_catch,gk_smother,penalty_faced,stand_catch,att_lg_centre,att_obx_right,penalty_save,back_pass,att_lg_left,att_lg_right,att_pen_miss
6194,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13985,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49761,363,39.0,9.0,1.0,1.0,119.0,,10.0,157.0,,70.0,67.0,16.0,,15.0,80.0,45.0,24.0,1.0,10.0,19.0,,6.0,5.0,14.0,3.0,10.0,8.0,,,2.0,,6.0,2.0,,,,1.0,17.0,3.0,11.0,4.0,1.0,,54.0,24.0,1.0,3.0,,11.0,3.0,16.0,2.0,1.0,1.0,22.0,4.0,135.0,105.0,,7.0,7.0,,,45.0,29.0,6.0,24.0,70.0,10.0,12.0,11.0,1.0,,,,,7.0,62.0,1.0,5.0,,5.0,,48.0,19.0,11.0,5.0,1.0,935.0,2.0,3.0,7.0,11.0,243.0,1.0,1.0,27.0,56.0,,,11.0,2.0,158.0,158.0,3.0,5.0,16.0,11.0,,73.0,,,11.0,,24.0,63.0,155.0,6.0,26.0,10.0,56.0,12.0,7.0,13.0,2.0,2.0,106.0,34.0,191.0,2.0,12.0,15.0,10.0,245.0,,25.0,3.0,14.0,,423.0,53.0,41.0,41.0,15.0,1.0,7.0,9.0,4.0,9.0,,,,1.0,,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,,1.0,2.0,2.0,1.0,,3.0,3.0,,1.0,6.0,9.0,7.0,,,,,,1.0,1.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,2.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2569,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104260,363,8.0,,,,7.0,,,15.0,1.0,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,,,,1.0,,,5.0,,,,,,,,,1.0,1.0,,,,,,6.0,1.0,,1.0,,37.0,,,,,17.0,,,2.0,1.0,,,2.0,,3.0,3.0,,3.0,,,,3.0,,,,,,1.0,15.0,,0.0,,9.0,1.0,1.0,,1.0,1.0,2.0,,9.0,1.0,,2.0,,17.0,,,,,1.0,21.0,1.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4582,363,101.0,15.0,,,46.0,2.0,20.0,147.0,1.0,4.0,6.0,4.0,,4.0,26.0,10.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,7.0,19.0,,,,3.0,1.0,5.0,,,,,1.0,14.0,15.0,,6.0,4.0,,,8.0,27.0,,5.0,83.0,3.0,10.0,10.0,,,,,,4.0,9.0,,,,,,69.0,56.0,31.0,3.0,2.0,264.0,1.0,1.0,,,176.0,2.0,,9.0,21.0,,,1.0,1.0,42.0,42.0,,14.0,5.0,3.0,,27.0,,,,,4.0,12.0,141.0,2.0,0.0,1.0,111.0,38.0,6.0,3.0,,,28.0,,75.0,12.0,,49.0,,186.0,,1.0,1.0,3.0,1.0,216.0,1.0,3.0,3.0,3.0,0.0,,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11575,363,1103.0,68.0,1.0,1.0,466.0,3.0,92.0,1568.0,9.0,60.0,72.0,30.0,,13.0,206.0,127.0,12.0,2.0,3.0,10.0,,10.0,1.0,9.0,0.0,9.0,2.0,,1.0,3.0,0.0,5.0,3.0,0.0,2.0,,2.0,2.0,1.0,3.0,1.0,,1.0,69.0,138.0,,,1.0,17.0,0.0,18.0,11.0,1.0,1.0,6.0,5.0,112.0,127.0,1.0,119.0,82.0,,,58.0,209.0,,25.0,617.0,28.0,26.0,23.0,3.0,1.0,,1.0,,82.0,125.0,1.0,24.0,2.0,24.0,,812.0,298.0,204.0,11.0,34.0,2558.0,16.0,1.0,3.0,2.0,1776.0,27.0,2.0,68.0,276.0,,,19.0,2.0,264.0,264.0,4.0,78.0,56.0,17.0,,304.0,,,12.0,,28.0,151.0,1546.0,10.0,9.0,4.0,1201.0,155.0,119.0,11.0,2.0,2.0,242.0,0.0,603.0,36.0,,203.0,2.0,1802.0,,14.0,1.0,43.0,11.0,2132.0,22.0,12.0,12.0,5.0,0.0,14.0,8.0,3.0,20.0,2.0,,,,,,,,,7.0,1.0,,1.0,,1.0,,2.0,,,,,,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
5101,363,528.0,41.0,9.0,4.0,1053.0,1.0,45.0,1572.0,2.0,13.0,12.0,28.0,1.0,8.0,99.0,66.0,35.0,19.0,37.0,26.0,2.0,7.0,2.0,4.0,8.0,11.0,5.0,1.0,9.0,6.0,5.0,3.0,6.0,3.0,10.0,4.0,19.0,40.0,6.0,40.0,3.0,1.0,4.0,387.0,132.0,3.0,5.0,,26.0,11.0,29.0,8.0,9.0,5.0,13.0,3.0,75.0,89.0,,9.0,5.0,,,72.0,163.0,6.0,8.0,315.0,23.0,16.0,15.0,1.0,2.0,2.0,1.0,,5.0,37.0,,20.0,1.0,20.0,,419.0,96.0,79.0,4.0,3.0,2030.0,,13.0,29.0,22.0,1679.0,4.0,2.0,401.0,106.0,,1.0,75.0,5.0,225.0,225.0,17.0,34.0,81.0,26.0,,593.0,,,21.0,2.0,38.0,524.0,1538.0,9.0,25.0,42.0,558.0,68.0,9.0,39.0,30.0,19.0,605.0,6.0,1186.0,9.0,46.0,69.0,1.0,1714.0,5.0,54.0,7.0,25.0,2.0,2011.0,83.0,30.0,30.0,26.0,4.0,21.0,27.0,14.0,15.0,1.0,,2.0,1.0,0.0,,1.0,3.0,1.0,1.0,,11.0,,1.0,,9.0,1.0,,9.0,13.0,11.0,,,5.0,2.0,43.0,1.0,1.0,1.0,2.0,3.0,2.0,,4.0,3.0,4.0,1.0,20.0,6.0,5.0,12.0,,,1.0,,1.0,4.0,,,1.0,1.0,,1.0,,3.0,,1.0,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
83496,363,,,,,1.0,,,1.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,10.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,0.0,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,3.0,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15269,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14665,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5064,363,95.0,4.0,3.0,3.0,140.0,1.0,3.0,232.0,7.0,23.0,4.0,22.0,,9.0,123.0,81.0,15.0,1.0,5.0,5.0,5.0,4.0,,1.0,4.0,5.0,3.0,2.0,10.0,3.0,0.0,1.0,1.0,1.0,,,1.0,12.0,1.0,5.0,1.0,1.0,1.0,89.0,66.0,,3.0,,28.0,5.0,21.0,,13.0,8.0,20.0,4.0,113.0,66.0,,5.0,3.0,1.0,,37.0,11.0,7.0,20.0,80.0,13.0,23.0,20.0,3.0,3.0,2.0,3.0,,3.0,11.0,,3.0,0.0,3.0,,86.0,11.0,4.0,10.0,,1156.0,1.0,2.0,6.0,6.0,303.0,,8.0,34.0,74.0,,,30.0,4.0,189.0,189.0,5.0,33.0,28.0,28.0,,48.0,,1.0,5.0,,15.0,87.0,232.0,11.0,49.0,8.0,115.0,10.0,5.0,48.0,21.0,21.0,125.0,5.0,209.0,10.0,12.0,15.0,3.0,303.0,3.0,16.0,8.0,25.0,7.0,557.0,48.0,43.0,43.0,18.0,1.0,8.0,19.0,15.0,11.0,,,2.0,1.0,,1.0,,0.0,,1.0,,3.0,,,,1.0,,,1.0,3.0,2.0,,,9.0,,11.0,1.0,,1.0,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
23702,363,114.0,23.0,17.0,15.0,399.0,2.0,27.0,496.0,20.0,9.0,1.0,23.0,,7.0,52.0,37.0,12.0,11.0,28.0,5.0,4.0,,0.0,0.0,4.0,3.0,3.0,,3.0,1.0,1.0,2.0,1.0,8.0,2.0,1.0,11.0,23.0,4.0,20.0,1.0,,2.0,180.0,47.0,4.0,,1.0,27.0,12.0,13.0,1.0,39.0,12.0,15.0,7.0,61.0,47.0,1.0,5.0,1.0,,,29.0,36.0,2.0,11.0,122.0,10.0,5.0,4.0,1.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,6.0,,6.0,1.0,197.0,19.0,12.0,4.0,1.0,1058.0,1.0,14.0,17.0,6.0,574.0,1.0,1.0,61.0,170.0,,,91.0,,170.0,170.0,4.0,20.0,23.0,27.0,,77.0,,2.0,5.0,,14.0,279.0,494.0,14.0,29.0,32.0,129.0,36.0,5.0,29.0,58.0,53.0,334.0,5.0,505.0,7.0,11.0,41.0,5.0,576.0,1.0,23.0,9.0,23.0,23.0,818.0,59.0,14.0,14.0,8.0,0.0,12.0,15.0,20.0,15.0,,,3.0,,,,,,,,,2.0,0.0,,,2.0,,1.0,1.0,2.0,2.0,,0.0,13.0,4.0,8.0,,,1.0,,,,,1.0,,2.0,,7.0,2.0,2.0,5.0,,,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8586,363,241.0,19.0,2.0,2.0,192.0,7.0,28.0,431.0,,27.0,13.0,22.0,,11.0,149.0,89.0,5.0,5.0,5.0,2.0,2.0,3.0,,,,3.0,,,,,,3.0,3.0,2.0,3.0,,5.0,6.0,,10.0,,,,115.0,68.0,1.0,,5.0,21.0,2.0,12.0,3.0,2.0,3.0,15.0,3.0,75.0,40.0,5.0,13.0,6.0,,,41.0,54.0,,15.0,156.0,17.0,24.0,19.0,5.0,1.0,1.0,1.0,,6.0,40.0,,19.0,2.0,19.0,,158.0,60.0,36.0,10.0,4.0,1424.0,,2.0,4.0,2.0,527.0,9.0,,59.0,77.0,,,13.0,2.0,146.0,146.0,3.0,30.0,35.0,21.0,1.0,109.0,,,6.0,,15.0,88.0,421.0,5.0,21.0,6.0,274.0,39.0,13.0,15.0,6.0,6.0,130.0,3.0,270.0,25.0,3.0,55.0,3.0,538.0,,10.0,6.0,8.0,0.0,689.0,12.0,14.0,14.0,12.0,0.0,9.0,9.0,4.0,3.0,1.0,,,,1.0,1.0,,1.0,,,,2.0,,,,2.0,1.0,,1.0,2.0,2.0,,,5.0,1.0,3.0,,,1.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10957,363,1.0,,,,1.0,,,2.0,,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,5.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,9.0,,,,,1.0,,,,,,,,,3.0,3.0,,,,,,1.0,,,,,,,1.0,,2.0,,1.0,,,,,,,,1.0,,,,,2.0,,,,,,6.0,1.0,1.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14808,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25447,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66517,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8245,363,109.0,18.0,3.0,3.0,226.0,1.0,12.0,332.0,2.0,72.0,23.0,29.0,,10.0,170.0,73.0,44.0,13.0,18.0,35.0,2.0,9.0,6.0,12.0,10.0,10.0,12.0,1.0,6.0,5.0,3.0,3.0,6.0,2.0,7.0,3.0,12.0,41.0,8.0,38.0,7.0,1.0,4.0,109.0,73.0,3.0,6.0,7.0,61.0,12.0,16.0,5.0,15.0,4.0,18.0,4.0,152.0,93.0,7.0,20.0,12.0,1.0,,61.0,63.0,3.0,19.0,144.0,26.0,40.0,36.0,4.0,4.0,3.0,4.0,2.0,12.0,40.0,1.0,3.0,,3.0,,113.0,37.0,16.0,14.0,5.0,2185.0,1.0,10.0,12.0,27.0,500.0,2.0,6.0,93.0,55.0,1.0,,45.0,4.0,309.0,309.0,16.0,16.0,41.0,61.0,,135.0,,,18.0,,19.0,141.0,331.0,37.0,47.0,22.0,130.0,48.0,20.0,59.0,19.0,19.0,248.0,32.0,390.0,5.0,16.0,30.0,18.0,501.0,4.0,57.0,13.0,22.0,2.0,885.0,126.0,66.0,66.0,18.0,4.0,11.0,30.0,18.0,13.0,1.0,,3.0,,2.0,,2.0,2.0,1.0,5.0,,11.0,1.0,,,10.0,5.0,3.0,7.0,12.0,8.0,,1.0,3.0,8.0,16.0,1.0,1.0,0.0,3.0,1.0,1.0,3.0,3.0,,5.0,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20005,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52951,363,108.0,8.0,2.0,2.0,121.0,1.0,11.0,227.0,39.0,9.0,6.0,12.0,,2.0,61.0,33.0,1.0,,3.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,1.0,,1.0,,,,66.0,45.0,,,1.0,14.0,,12.0,,16.0,5.0,6.0,3.0,40.0,37.0,1.0,22.0,8.0,,,13.0,28.0,1.0,4.0,109.0,5.0,11.0,11.0,,,,,,8.0,17.0,,9.0,1.0,9.0,,98.0,32.0,17.0,7.0,6.0,574.0,1.0,1.0,2.0,,290.0,,1.0,19.0,93.0,,,19.0,,121.0,121.0,2.0,34.0,9.0,14.0,,18.0,,,1.0,,7.0,68.0,226.0,2.0,15.0,3.0,126.0,16.0,22.0,22.0,21.0,21.0,90.0,0.0,186.0,8.0,,22.0,1.0,291.0,1.0,1.0,1.0,14.0,48.0,467.0,12.0,12.0,12.0,4.0,0.0,2.0,13.0,3.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66538,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24341,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69289,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3222,363,115.0,13.0,,,31.0,3.0,21.0,146.0,2.0,12.0,13.0,10.0,,5.0,62.0,38.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,26.0,36.0,0.0,,,8.0,,5.0,,1.0,,,,24.0,19.0,,26.0,14.0,,2.0,15.0,26.0,,8.0,91.0,6.0,12.0,9.0,3.0,,,,,14.0,31.0,,10.0,2.0,10.0,,55.0,49.0,19.0,6.0,6.0,527.0,5.0,,0.0,,195.0,5.0,,21.0,25.0,,,1.0,,64.0,64.0,,21.0,15.0,8.0,1.0,32.0,,,,,6.0,15.0,138.0,6.0,0.0,0.0,136.0,24.0,26.0,,1.0,1.0,32.0,,69.0,14.0,,45.0,,204.0,,,3.0,5.0,4.0,274.0,1.0,3.0,3.0,1.0,0.0,4.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
75372,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
