id,year_id,appearances,formation_place,mins_played,total_sub_on,wins,accurate_back_zone_pass,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,att_assist_openplay,att_bx_centre,att_cmiss_high,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_hd_goal,att_hd_miss,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_goal,att_lf_target,att_lf_total,att_miss_high,att_miss_left,att_miss_right,att_obox_blocked,att_obx_centre,att_openplay,att_rf_goal,att_rf_total,att_setpiece,att_sv_low_centre,att_sv_low_left,att_sv_low_right,backward_pass,ball_recovery,big_chance_missed,big_chance_scored,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yardplus,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_shot,final_third_entries,fouls,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,head_clearance,head_pass,interception,interceptions_in_box,interception_won,last_man_tackle,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,overrun,own_goals,passes_left,passes_right,penalty_conceded,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,shield_ball_oop,shot_off_target,six_yard_block,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_tackle,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,won_corners,won_tackle,yellow_card,dispossessed,won_contest,accurate_goal_kicks,accurate_keeper_throws,dive_save,diving_save,gk_smother,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,total_high_claim,cross_not_claimed,stand_catch,total_keeper_sweeper,att_assist_setplay,att_bx_right,att_cmiss_right,att_hd_post,att_ibox_post,att_post_high,big_chance_created,crosses_18yard,goal_assist,goal_assist_intentional,goal_assist_setplay,hit_woodwork,post_scoring_att,total_sub_off,accurate_corners_intobox,accurate_freekick_cross,accurate_through_ball,att_freekick_miss,att_freekick_target,att_freekick_total,att_obox_miss,att_obox_target,att_rf_target,att_sv_high_centre,clearance_off_line,corner_taken,fouled_final_third,foul_throw_in,freekick_cross,goal_assist_deadball,goal_assist_openplay,second_goal_assist,total_corners_intobox,total_through_ball,assist_own_goal,att_bx_left,att_cmiss_left,att_fastbreak,att_goal_high_left,att_goal_high_right,att_miss_high_right,att_obp_goal,att_pen_goal,att_post_right,att_sv_high_left,dangerous_play,goals_openplay,hand_ball,penalty_won,shot_fastbreak,total_fastbreak,total_pull_back,accurate_pull_back,att_one_on_one,attempts_obox,att_cmiss_high_right,att_goal_high_centre,att_lg_centre,att_miss_high_left,att_obox_goal,att_sv_high_right,times_tackled,winning_goal,assist_pass_lost,error_lead_to_goal,att_obxd_left,att_obx_right,assist_attempt_saved,assist_free_kick_won,att_obxd_right,att_cmiss_high_left,att_obox_post,att_post_left,goal_fastbreak,assist_penalty_won,att_obx_left,att_freekick_goal,red_card,second_yellow,att_pen_target,assist_blocked_shot,accurate_keeper_sweeper,dive_catch,att_freekick_post,att_corner,penalty_faced,penalty_save,stand_save,assist_post,att_pen_post,att_lg_left,att_lg_right,back_pass,att_pen_miss
10527,27,15.0,45.0,1214.0,,4.0,146.0,6.0,11.0,10.0,1.0,164.0,7.0,3.0,17.0,299.0,98.0,28.0,31.0,8.0,95.0,72.0,,8.0,,1.0,,,,,,,,,,,1.0,,2.0,7.0,1.0,,1.0,1.0,5.0,5.0,,,1.0,,1.0,1.0,89.0,41.0,,,9.0,22.0,1.0,6.0,3.0,13.0,5.0,70.0,76.0,9.0,60.0,35.0,,88.0,24.0,197.0,15.0,,18.0,14.0,4.0,35.0,55.0,23.0,3.0,23.0,,13.0,94.0,34.0,6.0,9.0,2.0,3.0,6.0,2.0,412.0,8.0,4.0,,178.0,2.0,1.0,24.0,3.0,244.0,244.0,1.0,27.0,13.0,22.0,121.0,1.0,4.0,,84.0,294.0,11.0,9.0,170.0,15.0,60.0,10.0,65.0,52.0,142.0,4.0,315.0,49.0,3.0,69.0,1.0,420.0,7.0,30.0,131.0,824.0,,12.0,12.0,10.0,15.0,25.0,1.0,12.0,6.0,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,37.0,,,,,,8.0,1.0,2.0,,,,,4.0,1.0,,,,13.0,3.0,1.0,2.0,,,1.0,13.0,,,1.0,,,,,1.0,,,,,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
4540,27,3.0,0.0,40.0,3.0,,3.0,,,,2.0,10.0,,,1.0,13.0,,4.0,2.0,,5.0,,,,,,,,,,,,,,,1.0,,,,2.0,,,2.0,,1.0,2.0,,,,,,,3.0,,,,,1.0,,1.0,,,,6.0,4.0,,1.0,1.0,,2.0,,5.0,,,1.0,1.0,,1.0,2.0,,,,,5.0,3.0,2.0,3.0,,,,,,14.0,,,,,2.0,,2.0,,7.0,7.0,,,,1.0,3.0,,2.0,,5.0,11.0,,,3.0,1.0,1.0,2.0,1.0,,6.0,2.0,14.0,,,2.0,,16.0,2.0,,,25.0,,2.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13245,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3751,27,17.0,64.0,902.0,7.0,2.0,222.0,12.0,1.0,1.0,3.0,259.0,3.0,18.0,19.0,480.0,1.0,11.0,13.0,11.0,72.0,55.0,,5.0,4.0,,,,,,,1.0,1.0,1.0,,3.0,2.0,,,,1.0,2.0,2.0,3.0,6.0,4.0,,11.0,1.0,2.0,,,69.0,101.0,,,1.0,32.0,4.0,16.0,2.0,2.0,6.0,75.0,87.0,1.0,8.0,3.0,1.0,57.0,25.0,185.0,10.0,,14.0,11.0,3.0,3.0,44.0,26.0,,26.0,,174.0,82.0,55.0,9.0,1.0,,,5.0,2.0,571.0,2.0,1.0,,44.0,118.0,,13.0,1.0,148.0,148.0,3.0,42.0,56.0,32.0,150.0,1.0,6.0,,91.0,474.0,18.0,5.0,243.0,22.0,8.0,16.0,8.0,8.0,131.0,6.0,343.0,20.0,18.0,44.0,,578.0,12.0,41.0,1.0,780.0,,14.0,14.0,23.0,3.0,31.0,1.0,22.0,12.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,6.0,,,,,,5.0,,,1.0,,,,3.0,,1.0,,,,5.0,,,,,,,4.0,,1.0,1.0,,,,1.0,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
4681,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3664,27,10.0,12.0,590.0,4.0,5.0,135.0,7.0,5.0,5.0,,151.0,2.0,,12.0,281.0,50.0,7.0,5.0,4.0,50.0,22.0,,5.0,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,2.0,,1.0,,,,,53.0,42.0,,,2.0,13.0,,8.0,,11.0,4.0,32.0,43.0,2.0,31.0,18.0,1.0,43.0,6.0,117.0,6.0,,11.0,10.0,1.0,18.0,16.0,20.0,,20.0,,150.0,45.0,28.0,1.0,5.0,,4.0,2.0,,328.0,2.0,2.0,,,119.0,1.0,16.0,3.0,113.0,113.0,3.0,32.0,7.0,13.0,14.0,,2.0,,58.0,277.0,7.0,6.0,152.0,21.0,31.0,15.0,26.0,26.0,85.0,1.0,208.0,13.0,,32.0,,334.0,2.0,21.0,60.0,555.0,,13.0,13.0,11.0,7.0,15.0,2.0,3.0,7.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,15.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14746,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4433,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4842,27,33.0,185.0,2299.0,8.0,15.0,258.0,22.0,27.0,12.0,3.0,706.0,3.0,115.0,22.0,937.0,17.0,39.0,6.0,29.0,222.0,102.0,,38.0,9.0,,,1.0,1.0,,,,,5.0,1.0,4.0,4.0,1.0,7.0,32.0,3.0,4.0,,11.0,24.0,34.0,,5.0,,3.0,2.0,1.0,279.0,144.0,1.0,,,73.0,16.0,32.0,4.0,6.0,7.0,237.0,187.0,,11.0,5.0,,86.0,50.0,242.0,25.0,2.0,30.0,28.0,2.0,5.0,43.0,43.0,,43.0,,444.0,57.0,43.0,11.0,2.0,1.0,22.0,38.0,11.0,1107.0,1.0,15.0,,76.0,166.0,1.0,60.0,3.0,459.0,459.0,13.0,46.0,85.0,73.0,167.0,1.0,11.0,,325.0,916.0,32.0,60.0,299.0,42.0,11.0,101.0,94.0,37.0,429.0,7.0,927.0,11.0,123.0,39.0,6.0,1132.0,38.0,78.0,17.0,1766.0,,53.0,53.0,48.0,25.0,65.0,6.0,77.0,55.0,,,,,,,,,,,,,,,,,,15.0,3.0,,,,1.0,8.0,21.0,7.0,7.0,2.0,1.0,1.0,9.0,15.0,6.0,3.0,2.0,1.0,4.0,6.0,5.0,2.0,1.0,,69.0,14.0,,10.0,2.0,5.0,,57.0,10.0,,2.0,1.0,,,,2.0,1.0,,,1.0,,2.0,3.0,,,4.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
2011,27,11.0,10.0,934.0,1.0,4.0,45.0,4.0,,,,90.0,54.0,,108.0,135.0,,,2.0,1.0,116.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,,,,,,,4.0,,3.0,1.0,2.0,,10.0,,,108.0,1.0,312.0,10.0,,17.0,14.0,3.0,,,,,,,12.0,271.0,90.0,4.0,9.0,,,,,123.0,,,,53.0,85.0,,7.0,,200.0,200.0,,9.0,,,9.0,,,,25.0,51.0,,,62.0,4.0,10.0,,,,108.0,,271.0,159.0,,305.0,,333.0,,,,459.0,,,,,,,1.0,,,49.0,30.0,8.0,29.0,1.0,117.0,25.0,82.0,31.0,6.0,35.0,21.0,56.0,25.0,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,,,1.0,1.0,2.0,,,,,,
4616,27,23.0,105.0,1008.0,12.0,8.0,154.0,26.0,15.0,4.0,3.0,267.0,,14.0,25.0,406.0,2.0,25.0,11.0,7.0,80.0,69.0,,14.0,6.0,,,,1.0,,,,,3.0,,3.0,3.0,1.0,5.0,14.0,2.0,,3.0,1.0,8.0,13.0,,1.0,1.0,1.0,3.0,,102.0,74.0,,,3.0,34.0,4.0,24.0,,3.0,5.0,110.0,89.0,3.0,7.0,3.0,,68.0,15.0,114.0,11.0,1.0,13.0,8.0,5.0,3.0,25.0,9.0,,9.0,,123.0,40.0,29.0,10.0,2.0,,10.0,13.0,6.0,472.0,1.0,10.0,,60.0,65.0,,46.0,,205.0,205.0,8.0,21.0,45.0,34.0,148.0,,7.0,1.0,111.0,398.0,22.0,23.0,169.0,51.0,7.0,35.0,50.0,19.0,160.0,6.0,368.0,4.0,16.0,43.0,3.0,487.0,17.0,35.0,3.0,773.0,,28.0,28.0,22.0,13.0,26.0,1.0,34.0,23.0,,,,,,,,,,,,,,,,,,7.0,,1.0,,,,1.0,4.0,2.0,1.0,1.0,1.0,1.0,7.0,11.0,2.0,3.0,1.0,,2.0,3.0,2.0,,1.0,,32.0,4.0,,12.0,1.0,1.0,,31.0,4.0,,1.0,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,2.0,1.0,,,,1.0,,,,1.0,,1.0,0.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,
4818,27,9.0,30.0,460.0,4.0,5.0,108.0,10.0,,,2.0,85.0,2.0,1.0,9.0,193.0,1.0,15.0,4.0,4.0,33.0,21.0,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,2.0,3.0,,4.0,,1.0,,,47.0,28.0,,,1.0,17.0,1.0,17.0,1.0,2.0,2.0,44.0,47.0,1.0,10.0,1.0,,36.0,7.0,74.0,5.0,,3.0,2.0,1.0,1.0,26.0,16.0,1.0,16.0,,55.0,34.0,21.0,2.0,,,,,2.0,227.0,1.0,2.0,,26.0,31.0,,12.0,,61.0,61.0,2.0,9.0,17.0,17.0,57.0,,1.0,,33.0,188.0,11.0,,120.0,22.0,10.0,5.0,4.0,4.0,54.0,3.0,117.0,7.0,1.0,25.0,,233.0,4.0,31.0,1.0,348.0,,8.0,8.0,12.0,2.0,27.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,2.0,,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10492,27,1.0,0.0,5.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,2.0,,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,2.0,,1.0,,,,,,3.0,,,,,,,,,3.0,3.0,,,,1.0,1.0,,,,,1.0,,,2.0,,2.0,,,,1.0,,1.0,1.0,,1.0,,3.0,,,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4532,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10502,27,38.0,334.0,3284.0,1.0,18.0,170.0,54.0,3.0,3.0,78.0,630.0,1.0,163.0,29.0,797.0,5.0,174.0,176.0,14.0,208.0,150.0,5.0,40.0,80.0,2.0,3.0,1.0,3.0,2.0,19.0,5.0,28.0,20.0,12.0,46.0,21.0,5.0,9.0,38.0,11.0,18.0,19.0,4.0,17.0,105.0,5.0,53.0,6.0,10.0,6.0,6.0,293.0,85.0,16.0,9.0,,47.0,24.0,13.0,13.0,6.0,6.0,311.0,225.0,,41.0,33.0,,195.0,70.0,356.0,37.0,12.0,31.0,24.0,7.0,33.0,252.0,7.0,,7.0,,259.0,82.0,50.0,14.0,4.0,,18.0,24.0,38.0,1177.0,6.0,,,156.0,140.0,,83.0,2.0,591.0,591.0,13.0,10.0,62.0,47.0,312.0,,61.0,2.0,337.0,754.0,11.0,43.0,226.0,125.0,41.0,13.0,18.0,18.0,604.0,215.0,1012.0,5.0,207.0,59.0,25.0,1220.0,123.0,11.0,5.0,1671.0,11.0,76.0,76.0,37.0,17.0,10.0,6.0,67.0,7.0,,,,,,,,,,,,,,,,,,,6.0,6.0,2.0,6.0,2.0,7.0,12.0,2.0,2.0,,7.0,6.0,4.0,,,1.0,,,,9.0,5.0,12.0,3.0,,,4.0,,,,2.0,,,4.0,,5.0,2.0,1.0,3.0,,,,,1.0,,4.0,12.0,10.0,,1.0,1.0,1.0,,2.0,1.0,,2.0,,7.0,,1.0,3.0,0.0,,,,1.0,2.0,,,2.0,,3.0,,,,,,,,,,,,,,,,2.0,,,,,
4405,27,27.0,44.0,2036.0,5.0,12.0,627.0,47.0,5.0,5.0,1.0,485.0,10.0,7.0,69.0,1107.0,190.0,24.0,29.0,21.0,182.0,142.0,,13.0,1.0,,,,,,,1.0,1.0,,,,2.0,,1.0,1.0,1.0,3.0,,1.0,5.0,5.0,,5.0,1.0,,,2.0,159.0,123.0,,,18.0,51.0,1.0,30.0,6.0,15.0,7.0,91.0,99.0,18.0,87.0,46.0,1.0,171.0,28.0,513.0,22.0,,25.0,23.0,2.0,46.0,66.0,68.0,8.0,68.0,,629.0,203.0,126.0,8.0,15.0,3.0,8.0,5.0,2.0,1321.0,13.0,,,3.0,348.0,1.0,31.0,2.0,296.0,296.0,4.0,76.0,43.0,51.0,42.0,1.0,4.0,,191.0,1087.0,19.0,13.0,701.0,96.0,87.0,5.0,24.0,24.0,288.0,3.0,666.0,43.0,7.0,139.0,1.0,1343.0,7.0,54.0,208.0,1891.0,,6.0,6.0,12.0,6.0,41.0,1.0,10.0,5.0,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,9.0,,,,,,3.0,,,,,,,4.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
3956,27,15.0,30.0,1184.0,,8.0,253.0,20.0,4.0,4.0,5.0,296.0,3.0,1.0,16.0,545.0,116.0,16.0,26.0,5.0,100.0,71.0,,3.0,,,,,,,,,,,,,,,,,,1.0,,1.0,3.0,3.0,,3.0,,,1.0,,99.0,50.0,,,13.0,24.0,1.0,17.0,2.0,17.0,2.0,64.0,84.0,13.0,37.0,18.0,1.0,116.0,13.0,289.0,15.0,,14.0,11.0,3.0,18.0,59.0,21.0,3.0,21.0,,256.0,139.0,81.0,5.0,11.0,3.0,1.0,3.0,1.0,663.0,9.0,1.0,,17.0,239.0,1.0,20.0,,202.0,202.0,2.0,28.0,20.0,24.0,26.0,,1.0,,123.0,542.0,8.0,4.0,284.0,45.0,37.0,15.0,20.0,20.0,171.0,12.0,406.0,30.0,1.0,58.0,,670.0,3.0,41.0,139.0,1023.0,,16.0,16.0,13.0,6.0,32.0,1.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,,,,3.0,,,,,,,1.0,1.0,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
5074,27,10.0,38.0,389.0,6.0,4.0,55.0,3.0,,,1.0,63.0,,15.0,4.0,118.0,,26.0,5.0,3.0,29.0,32.0,,4.0,2.0,1.0,,,,1.0,,,1.0,2.0,1.0,2.0,2.0,,2.0,5.0,1.0,3.0,,2.0,4.0,9.0,,4.0,,1.0,1.0,,58.0,18.0,1.0,,,5.0,4.0,4.0,,1.0,2.0,65.0,26.0,,6.0,6.0,,7.0,5.0,17.0,4.0,1.0,9.0,8.0,1.0,6.0,7.0,2.0,,2.0,,37.0,3.0,2.0,4.0,1.0,,,4.0,3.0,141.0,,1.0,,17.0,17.0,,3.0,,77.0,77.0,1.0,6.0,11.0,5.0,31.0,,4.0,,41.0,116.0,2.0,4.0,62.0,6.0,6.0,25.0,4.0,4.0,52.0,4.0,85.0,1.0,18.0,6.0,2.0,143.0,11.0,3.0,,247.0,,17.0,17.0,9.0,5.0,3.0,,15.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,4.0,,,,,,,2.0,,,,,,4.0,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4407,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4701,27,12.0,63.0,603.0,5.0,7.0,52.0,2.0,3.0,3.0,4.0,146.0,,30.0,2.0,195.0,1.0,33.0,9.0,4.0,44.0,33.0,,5.0,6.0,,,,,,3.0,,3.0,1.0,1.0,5.0,3.0,,1.0,2.0,1.0,2.0,2.0,3.0,4.0,13.0,1.0,9.0,,1.0,2.0,,86.0,24.0,1.0,1.0,,7.0,4.0,7.0,1.0,2.0,2.0,82.0,26.0,,3.0,1.0,,17.0,10.0,38.0,7.0,1.0,8.0,8.0,,1.0,24.0,2.0,,2.0,,45.0,7.0,5.0,3.0,,,2.0,4.0,5.0,236.0,,4.0,,38.0,37.0,,4.0,1.0,117.0,117.0,6.0,2.0,16.0,7.0,71.0,,5.0,,81.0,191.0,3.0,6.0,58.0,4.0,3.0,15.0,8.0,8.0,109.0,12.0,190.0,1.0,32.0,4.0,1.0,240.0,14.0,5.0,1.0,360.0,,29.0,29.0,6.0,5.0,5.0,2.0,26.0,7.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,6.0,1.0,,,1.0,,5.0,,,,,,,,1.0,3.0,1.0,,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,1.0,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4141,27,21.0,48.0,1486.0,5.0,14.0,268.0,18.0,33.0,18.0,2.0,420.0,6.0,2.0,42.0,655.0,116.0,20.0,25.0,14.0,96.0,81.0,,13.0,1.0,,,2.0,,,,,,2.0,,1.0,2.0,2.0,6.0,26.0,1.0,2.0,3.0,9.0,20.0,13.0,,1.0,1.0,1.0,2.0,1.0,147.0,108.0,,,17.0,33.0,11.0,15.0,9.0,13.0,4.0,88.0,97.0,17.0,32.0,17.0,,109.0,23.0,272.0,16.0,2.0,12.0,8.0,4.0,17.0,61.0,42.0,3.0,42.0,,17.0,127.0,57.0,3.0,12.0,1.0,10.0,12.0,8.0,798.0,5.0,4.0,,279.0,15.0,,42.0,,294.0,294.0,3.0,67.0,38.0,33.0,377.0,,8.0,,185.0,642.0,12.0,23.0,299.0,60.0,32.0,32.0,106.0,80.0,267.0,6.0,620.0,27.0,3.0,103.0,2.0,813.0,27.0,39.0,134.0,1315.0,2.0,10.0,10.0,19.0,31.0,27.0,4.0,12.0,14.0,,,,,,,,,,,,,,,,,,6.0,,2.0,,1.0,,2.0,64.0,3.0,3.0,3.0,2.0,1.0,1.0,15.0,1.0,,2.0,2.0,8.0,6.0,4.0,,,,26.0,5.0,,3.0,2.0,,,26.0,,,4.0,,,,,,,,,1.0,,,,,,,6.0,2.0,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,
4724,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3653,27,25.0,115.0,2032.0,2.0,14.0,711.0,31.0,,,3.0,364.0,9.0,,78.0,1075.0,2.0,24.0,38.0,19.0,115.0,97.0,,4.0,6.0,,,,,,6.0,,6.0,,,6.0,,,,,,3.0,2.0,,,,,,2.0,,,,48.0,137.0,,,6.0,14.0,,14.0,5.0,,4.0,76.0,93.0,6.0,99.0,56.0,1.0,108.0,34.0,453.0,23.0,,23.0,19.0,4.0,56.0,86.0,45.0,9.0,45.0,,426.0,253.0,174.0,7.0,10.0,15.0,2.0,2.0,,1218.0,14.0,1.0,,24.0,201.0,1.0,18.0,2.0,170.0,170.0,3.0,98.0,36.0,14.0,305.0,1.0,6.0,,73.0,1062.0,3.0,4.0,761.0,68.0,99.0,12.0,,,131.0,8.0,471.0,39.0,,149.0,,1232.0,6.0,35.0,2.0,1481.0,,3.0,3.0,8.0,1.0,28.0,7.0,5.0,12.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
