id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_corners_intobox,accurate_cross,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_centre,att_cmiss_high,att_cmiss_left,att_cmiss_right,att_corner,att_freekick_miss,att_freekick_total,att_goal_low_left,att_hd_miss,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_target,att_lf_target,att_lf_total,att_miss_high,att_miss_left,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_low_centre,att_sv_low_right,backward_pass,ball_recovery,big_chance_created,big_chance_missed,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,error_lead_to_shot,final_third_entries,fouled_final_third,fouls,freekick_cross,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,head_pass,interception,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,shot_off_target,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_corners_intobox,total_cross,total_cross_nocorner,total_final_third_passes,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,total_pull_back,accurate_flick_on,att_bx_left,att_bx_right,att_fastbreak,att_goal_high_left,att_hd_target,att_ibox_goal,att_lf_goal,att_miss_high_right,att_obox_post,att_obxd_left,att_one_on_one,att_post_left,att_sv_low_left,big_chance_scored,clean_sheet,hit_woodwork,outfielder_block,overrun,post_scoring_att,shot_fastbreak,total_fastbreak,total_flick_on,accurate_cross_nocorner,accurate_through_ball,assist_blocked_shot,att_goal_low_centre,att_hd_goal,att_post_high,att_sv_high_centre,att_sv_high_left,goal_fastbreak,shield_ball_oop,six_yard_block,foul_throw_in,hand_ball,interceptions_in_box,penalty_conceded,accurate_freekick_cross,assist_pass_lost,att_assist_setplay,att_cmiss_high_left,att_freekick_goal,att_freekick_target,att_goal_high_centre,att_goal_high_right,att_ibox_post,att_lg_centre,att_miss_high_left,att_pen_goal,att_pen_post,att_pen_target,att_sv_high_right,goal_assist_deadball,goal_assist_setplay,penalty_won,second_goal_assist,times_tackled,winning_goal,accurate_pull_back,clearance_off_line,att_cmiss_high_right,assist_penalty_won,gk_smother,att_goal_low_right,att_obx_left,assist_own_goal,accurate_goal_kicks,goal_kicks,own_goals,last_man_tackle,assist_attempt_saved,assist_free_kick_won,assist_handball_won,dangerous_play,att_obx_right,red_card,second_yellow,att_obxd_right,att_post_right,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,penalty_save,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,att_hd_post,att_freekick_post,assist_post,att_obp_goal,att_lg_right,fifty_fifty,rescinded_red_card
4183,274,177.0,30.0,,19.0,239.0,5.0,,33.0,397.0,80.0,21.0,30.0,18.0,9.0,147.0,67.0,5.0,,21.0,3.0,1.0,,,4.0,,,,2.0,3.0,1.0,3.0,,,,1.0,2.0,,,,,,,1.0,,,2.0,,,,82.0,73.0,3.0,,3.0,19.0,1.0,11.0,,13.0,45.0,2.0,4.0,51.0,60.0,3.0,22.0,10.0,,1.0,82.0,,13.0,,191.0,11.0,1.0,28.0,22.0,6.0,,1.0,1.0,1.0,10.0,55.0,13.0,13.0,187.0,72.0,40.0,10.0,5.0,1026.0,,13.0,9.0,1.0,492.0,3.0,180.0,65.0,3.0,179.0,179.0,3.0,43.0,27.0,19.0,38.0,3.0,115.0,391.0,6.0,22.0,207.0,59.0,22.0,11.0,,58.0,58.0,155.0,349.0,14.0,,60.0,2.0,498.0,5.0,2.0,7.0,19.0,,98.0,776.0,15.0,9.0,9.0,5.0,4.0,7.0,5.0,9.0,1.0,2.0,4.0,,1.0,,,,1.0,,,,,,,,,2.0,,5.0,3.0,,,,14.0,19.0,,,0.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24778,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4916,274,1172.0,128.0,,4.0,448.0,14.0,,141.0,1616.0,10.0,73.0,73.0,33.0,13.0,303.0,177.0,14.0,2.0,9.0,9.0,2.0,1.0,,14.0,,,,7.0,10.0,2.0,8.0,2.0,,4.0,3.0,3.0,2.0,1.0,,1.0,,2.0,,1.0,,1.0,2.0,1.0,,106.0,154.0,2.0,,2.0,26.0,3.0,13.0,,4.0,5.0,5.0,9.0,109.0,117.0,2.0,170.0,82.0,,2.0,246.0,,18.0,,660.0,33.0,2.0,39.0,33.0,6.0,,2.0,2.0,2.0,82.0,172.0,31.0,31.0,691.0,382.0,189.0,9.0,25.0,2958.0,7.0,2.0,9.0,4.0,1906.0,87.0,262.0,55.0,4.0,394.0,394.0,1.0,88.0,65.0,26.0,521.0,9.0,164.0,1563.0,16.0,11.0,1285.0,306.0,170.0,1.0,,9.0,9.0,311.0,702.0,78.0,,357.0,1.0,1978.0,16.0,1.0,,40.0,12.0,10.0,2366.0,24.0,9.0,9.0,4.0,15.0,,2.0,29.0,7.0,,1.0,,2.0,,,2.0,2.0,,1.0,,,,,,,7.0,,32.0,,,,,2.0,4.0,4.0,,,1.0,,1.0,,,1.0,1.0,,1.0,12.0,,,,,,,,,2.0,,,,,,,,,,,1.0,0.0,0.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093,274,368.0,22.0,,20.0,402.0,8.0,2.0,26.0,750.0,146.0,31.0,42.0,18.0,6.0,83.0,36.0,18.0,12.0,22.0,7.0,1.0,1.0,1.0,5.0,,1.0,,4.0,7.0,6.0,6.0,3.0,2.0,20.0,2.0,2.0,3.0,5.0,1.0,4.0,1.0,11.0,22.0,,,3.0,2.0,3.0,,258.0,96.0,4.0,2.0,7.0,40.0,11.0,19.0,1.0,49.0,16.0,10.0,1.0,80.0,97.0,7.0,25.0,15.0,,,68.0,4.0,16.0,,288.0,15.0,4.0,18.0,15.0,3.0,4.0,2.0,1.0,2.0,15.0,83.0,20.0,20.0,34.0,96.0,51.0,4.0,6.0,1432.0,3.0,14.0,11.0,8.0,901.0,283.0,11.0,80.0,,272.0,272.0,4.0,62.0,30.0,40.0,328.0,11.0,207.0,743.0,16.0,25.0,417.0,52.0,25.0,19.0,1.0,66.0,65.0,271.0,557.0,28.0,2.0,61.0,2.0,908.0,30.0,3.0,3.0,28.0,1.0,160.0,1383.0,61.0,33.0,33.0,15.0,13.0,12.0,17.0,16.0,4.0,2.0,,6.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,,,,1.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,20.0,1.0,,,1.0,1.0,,,,1.0,4.0,,1.0,,,,,1.0,,,,1.0,,,,2.0,,,,1.0,,,1.0,,0.0,0.0,1.0,,1.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
54312,274,235.0,15.0,,7.0,437.0,2.0,18.0,20.0,665.0,9.0,28.0,10.0,36.0,21.0,323.0,177.0,42.0,14.0,28.0,26.0,1.0,2.0,2.0,5.0,,,1.0,2.0,2.0,13.0,13.0,11.0,11.0,49.0,4.0,5.0,4.0,6.0,,6.0,2.0,14.0,48.0,2.0,2.0,5.0,2.0,3.0,7.0,199.0,189.0,3.0,9.0,9.0,59.0,19.0,33.0,,33.0,8.0,35.0,11.0,170.0,174.0,9.0,16.0,7.0,,,59.0,12.0,30.0,,218.0,35.0,4.0,48.0,41.0,7.0,3.0,2.0,2.0,2.0,7.0,33.0,31.0,31.0,256.0,38.0,21.0,14.0,9.0,3033.0,0.0,6.0,24.0,17.0,827.0,158.0,150.0,56.0,2.0,385.0,385.0,18.0,100.0,71.0,59.0,156.0,20.0,258.0,663.0,24.0,30.0,281.0,35.0,16.0,93.0,,41.0,41.0,339.0,589.0,13.0,21.0,42.0,24.0,829.0,56.0,14.0,1.0,60.0,2.0,10.0,1428.0,85.0,80.0,80.0,59.0,11.0,46.0,27.0,39.0,5.0,2.0,3.0,6.0,5.0,8.0,1.0,,4.0,2.0,1.0,,,,1.0,3.0,2.0,6.0,1.0,1.0,20.0,1.0,8.0,8.0,12.0,7.0,2.0,,,,,,,,2.0,2.0,,1.0,2.0,,,,,,,,1.0,0.0,1.0,,5.0,,,,,,,,,1.0,0.0,0.0,,,,,1.0,,,,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9167,274,217.0,14.0,,,401.0,1.0,15.0,17.0,618.0,14.0,40.0,19.0,25.0,2.0,180.0,105.0,32.0,10.0,19.0,21.0,0.0,1.0,2.0,,,,2.0,3.0,4.0,6.0,10.0,8.0,2.0,4.0,4.0,7.0,4.0,1.0,,6.0,3.0,10.0,40.0,6.0,8.0,33.0,1.0,4.0,3.0,195.0,103.0,6.0,7.0,3.0,66.0,7.0,24.0,4.0,4.0,3.0,41.0,8.0,150.0,115.0,3.0,14.0,8.0,,2.0,76.0,5.0,12.0,,231.0,21.0,8.0,26.0,23.0,3.0,7.0,4.0,1.0,4.0,8.0,45.0,17.0,17.0,116.0,59.0,28.0,8.0,4.0,1851.0,,8.0,15.0,19.0,753.0,151.0,58.0,43.0,4.0,342.0,342.0,12.0,42.0,49.0,66.0,268.0,16.0,221.0,561.0,32.0,23.0,258.0,41.0,14.0,66.0,,7.0,7.0,327.0,559.0,9.0,19.0,45.0,6.0,810.0,42.0,9.0,4.0,34.0,4.0,18.0,1241.0,81.0,50.0,50.0,33.0,9.0,29.0,12.0,16.0,2.0,1.0,4.0,,2.0,4.0,1.0,1.0,8.0,2.0,1.0,,,1.0,,2.0,7.0,,,3.0,5.0,,4.0,4.0,25.0,,4.0,1.0,3.0,,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,8.0,0.0,,,,,,2.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4499,274,764.0,34.0,,,296.0,13.0,1.0,53.0,1060.0,19.0,63.0,62.0,29.0,4.0,244.0,173.0,24.0,1.0,5.0,20.0,,1.0,,14.0,,,1.0,8.0,12.0,6.0,11.0,5.0,1.0,8.0,3.0,4.0,3.0,,,1.0,,1.0,3.0,,1.0,3.0,6.0,,1.0,84.0,140.0,2.0,1.0,5.0,19.0,6.0,9.0,,4.0,1.0,5.0,6.0,83.0,107.0,5.0,147.0,78.0,,,94.0,1.0,9.0,,467.0,29.0,2.0,46.0,40.0,6.0,,2.0,,1.0,78.0,124.0,36.0,36.0,261.0,205.0,139.0,16.0,29.0,2505.0,21.0,2.0,5.0,7.0,1178.0,224.0,20.0,19.0,3.0,174.0,174.0,,103.0,37.0,19.0,398.0,12.0,79.0,1031.0,11.0,7.0,823.0,78.0,147.0,3.0,,5.0,5.0,125.0,392.0,41.0,1.0,109.0,3.0,1210.0,25.0,2.0,,31.0,1.0,20.0,1588.0,38.0,9.0,9.0,13.0,7.0,3.0,3.0,21.0,2.0,,,1.0,,,,3.0,2.0,1.0,,,,,,,2.0,4.0,1.0,29.0,1.0,,,,2.0,,,,,1.0,,4.0,0.0,,2.0,3.0,,1.0,8.0,,,,,,,,,,,,2.0,,,,,,1.0,,,0.0,0.0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10439,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3564,274,98.0,19.0,2.0,11.0,219.0,1.0,6.0,23.0,306.0,22.0,7.0,3.0,20.0,7.0,74.0,28.0,5.0,5.0,14.0,1.0,,,0.0,1.0,,,,,,1.0,2.0,1.0,,1.0,1.0,1.0,0.0,2.0,,2.0,1.0,5.0,8.0,,2.0,9.0,1.0,1.0,,102.0,67.0,5.0,,1.0,31.0,3.0,21.0,10.0,38.0,23.0,9.0,5.0,63.0,52.0,1.0,7.0,4.0,,,64.0,1.0,7.0,,111.0,9.0,,11.0,11.0,,,3.0,2.0,3.0,4.0,15.0,10.0,10.0,129.0,47.0,25.0,7.0,3.0,864.0,0.0,6.0,13.0,2.0,403.0,52.0,134.0,77.0,4.0,207.0,207.0,1.0,35.0,31.0,31.0,65.0,5.0,136.0,302.0,17.0,20.0,117.0,46.0,7.0,33.0,8.0,69.0,61.0,189.0,359.0,7.0,9.0,46.0,1.0,407.0,10.0,7.0,11.0,24.0,3.0,23.0,656.0,20.0,12.0,12.0,11.0,8.0,14.0,9.0,17.0,2.0,3.0,1.0,,4.0,,,,,,2.0,,,,,1.0,,1.0,1.0,2.0,7.0,1.0,,1.0,3.0,9.0,1.0,,,,,,,,,1.0,,,2.0,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15128,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20559,274,638.0,48.0,,,43.0,14.0,,115.0,681.0,,,6.0,29.0,,166.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,249.0,1.0,,,,,2.0,,,,,3.0,2.0,7.0,,22.0,,1.0,2.0,47.0,,1.0,,344.0,29.0,,23.0,23.0,,,1.0,1.0,1.0,,2.0,1.0,1.0,247.0,131.0,44.0,3.0,16.0,2545.0,,,1.0,,549.0,37.0,23.0,3.0,1.0,127.0,127.0,,59.0,4.0,,214.0,,10.0,483.0,,1.0,675.0,73.0,22.0,,,,,47.0,130.0,55.0,,232.0,,805.0,,1.0,,,,,1043.0,0.0,0.0,0.0,1.0,23.0,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,139.0,167.0,,,,,,,,1.0,,,,19.0,139.0,1.0,2.0,8.0,20.0,7.0,179.0,140.0,1.0,,9.0,32.0,26.0,58.0,4.0,3.0,10.0,19.0,,,,,,,
20723,274,215.0,7.0,,3.0,294.0,3.0,5.0,13.0,506.0,47.0,16.0,9.0,19.0,10.0,119.0,50.0,8.0,5.0,14.0,5.0,1.0,1.0,1.0,1.0,,,,,,5.0,2.0,1.0,,3.0,1.0,1.0,1.0,1.0,,2.0,2.0,5.0,11.0,,3.0,9.0,1.0,2.0,1.0,118.0,75.0,,1.0,2.0,30.0,6.0,10.0,,6.0,2.0,28.0,6.0,82.0,95.0,2.0,11.0,9.0,,,38.0,2.0,17.0,,143.0,12.0,,18.0,18.0,,,,,,9.0,37.0,14.0,14.0,216.0,40.0,27.0,8.0,6.0,1183.0,2.0,6.0,8.0,3.0,597.0,65.0,121.0,29.0,1.0,176.0,176.0,6.0,31.0,38.0,30.0,126.0,4.0,152.0,502.0,15.0,14.0,258.0,20.0,11.0,47.0,,8.0,8.0,187.0,353.0,11.0,6.0,24.0,3.0,603.0,13.0,2.0,7.0,33.0,1.0,49.0,917.0,41.0,25.0,25.0,18.0,5.0,35.0,5.0,19.0,1.0,2.0,4.0,2.0,1.0,,,,,,,,,,,,,2.0,,3.0,6.0,,,,7.0,3.0,1.0,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5248,274,4.0,,,,8.0,,1.0,,12.0,,10.0,1.0,9.0,1.0,9.0,10.0,2.0,1.0,2.0,2.0,,,,,,,,1.0,1.0,2.0,,,,,,,1.0,,,1.0,,1.0,3.0,,,2.0,,,,5.0,2.0,,,,,2.0,,,,,2.0,2.0,20.0,2.0,,,,,,3.0,,6.0,,3.0,,,3.0,1.0,2.0,,,,,,4.0,0.0,0.0,2.0,,,7.0,,132.0,,,2.0,,13.0,1.0,1.0,,,11.0,11.0,,1.0,1.0,,5.0,1.0,7.0,10.0,,2.0,5.0,,,2.0,,,,9.0,10.0,,1.0,,2.0,15.0,3.0,,9.0,1.0,,,30.0,7.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37587,274,1.0,,,,6.0,,,,7.0,,1.0,4.0,3.0,2.0,5.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,4.0,6.0,,,,1.0,,,1.0,,,1.0,1.0,9.0,10.0,,1.0,1.0,,,,,2.0,,2.0,1.0,1.0,,,,1.0,,,,1.0,2.0,0.0,0.0,5.0,,,1.0,,72.0,,1.0,,1.0,11.0,,7.0,1.0,,16.0,16.0,1.0,3.0,2.0,1.0,1.0,,5.0,6.0,,1.0,3.0,,1.0,7.0,,,,8.0,9.0,,1.0,,,12.0,1.0,,2.0,1.0,,,36.0,3.0,5.0,5.0,3.0,1.0,2.0,3.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12306,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49990,274,262.0,8.0,,1.0,60.0,3.0,,15.0,321.0,2.0,13.0,16.0,11.0,5.0,99.0,52.0,3.0,3.0,1.0,1.0,,,0.0,4.0,,,,2.0,2.0,,3.0,,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,3.0,2.0,,,3.0,,,,33.0,39.0,,1.0,,6.0,,8.0,,1.0,,3.0,2.0,31.0,38.0,,55.0,31.0,,1.0,11.0,,8.0,,134.0,8.0,,20.0,16.0,4.0,,,,,31.0,23.0,16.0,16.0,139.0,38.0,23.0,7.0,8.0,756.0,3.0,,1.0,1.0,363.0,3.0,37.0,2.0,2.0,54.0,54.0,,29.0,10.0,6.0,63.0,5.0,14.0,315.0,3.0,1.0,294.0,13.0,55.0,2.0,,1.0,1.0,15.0,76.0,18.0,,31.0,,369.0,6.0,1.0,3.0,18.0,,3.0,489.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,11.0,1.0,,,,1.0,,,,,,2.0,,,,,1.0,,1.0,,5.0,,,,,1.0,1.0,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14732,274,763.0,229.0,39.0,81.0,1189.0,12.0,,192.0,1871.0,326.0,30.0,16.0,38.0,12.0,215.0,114.0,15.0,29.0,41.0,3.0,,3.0,1.0,5.0,2.0,13.0,1.0,,,5.0,7.0,2.0,1.0,5.0,3.0,10.0,1.0,12.0,3.0,7.0,7.0,28.0,25.0,4.0,8.0,39.0,1.0,2.0,0.0,354.0,221.0,18.0,2.0,14.0,87.0,17.0,42.0,162.0,98.0,140.0,12.0,3.0,135.0,100.0,14.0,70.0,29.0,1.0,2.0,413.0,2.0,22.0,21.0,903.0,35.0,4.0,32.0,30.0,2.0,1.0,13.0,13.0,6.0,29.0,107.0,45.0,45.0,1086.0,426.0,213.0,3.0,30.0,3176.0,18.0,36.0,51.0,13.0,2335.0,131.0,684.0,509.0,1.0,1047.0,1047.0,20.0,115.0,86.0,87.0,97.0,14.0,540.0,1774.0,18.0,87.0,904.0,452.0,70.0,51.0,124.0,382.0,259.0,820.0,1918.0,86.0,,432.0,3.0,2440.0,44.0,4.0,3.0,55.0,5.0,396.0,3664.0,55.0,47.0,47.0,9.0,32.0,21.0,56.0,34.0,5.0,1.0,4.0,,11.0,,,,1.0,,,,,,,3.0,,12.0,,9.0,6.0,,,1.0,6.0,43.0,1.0,,,,,1.0,1.0,,3.0,2.0,,1.0,2.0,,7.0,,33.0,,2.0,2.0,,3.0,,,,,,,2.0,6.0,7.0,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4328,274,60.0,3.0,,,225.0,,21.0,1.0,285.0,1.0,12.0,3.0,24.0,2.0,89.0,30.0,65.0,11.0,15.0,37.0,2.0,1.0,5.0,6.0,,,5.0,4.0,7.0,17.0,22.0,10.0,1.0,13.0,6.0,8.0,7.0,5.0,2.0,1.0,2.0,11.0,66.0,12.0,11.0,56.0,1.0,7.0,5.0,92.0,37.0,4.0,12.0,,15.0,22.0,7.0,,8.0,1.0,30.0,2.0,71.0,43.0,,2.0,,,,20.0,5.0,9.0,,63.0,18.0,16.0,18.0,14.0,4.0,14.0,3.0,2.0,2.0,,13.0,3.0,3.0,88.0,9.0,6.0,6.0,,1456.0,,6.0,12.0,28.0,338.0,51.0,34.0,32.0,1.0,161.0,161.0,12.0,7.0,18.0,15.0,111.0,26.0,142.0,269.0,8.0,18.0,67.0,10.0,2.0,40.0,,9.0,9.0,194.0,296.0,2.0,22.0,4.0,6.0,354.0,76.0,10.0,6.0,7.0,1.0,1.0,603.0,142.0,34.0,34.0,9.0,16.0,24.0,14.0,4.0,1.0,3.0,5.0,4.0,10.0,4.0,1.0,0.0,14.0,2.0,1.0,1.0,,1.0,1.0,0.0,13.0,3.0,5.0,1.0,2.0,3.0,4.0,4.0,6.0,,1.0,1.0,3.0,2.0,1.0,,,,,8.0,,3.0,,,,,,1.0,,,,4.0,2.0,,1.0,2.0,,1.0,,,1.0,2.0,,,,1.0,,,1.0,,3.0,,,,,,,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
13984,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19731,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5061,274,362.0,69.0,,3.0,362.0,,8.0,85.0,721.0,2.0,12.0,17.0,19.0,25.0,93.0,77.0,2.0,3.0,9.0,1.0,,,1.0,1.0,,,,1.0,1.0,0.0,2.0,,,1.0,2.0,,2.0,,,3.0,,2.0,4.0,,,3.0,,,,136.0,122.0,1.0,,1.0,27.0,0.0,54.0,1.0,3.0,6.0,23.0,6.0,137.0,83.0,1.0,6.0,4.0,,,132.0,0.0,38.0,2.0,229.0,17.0,,20.0,17.0,3.0,,1.0,1.0,1.0,4.0,42.0,7.0,7.0,263.0,144.0,99.0,7.0,3.0,1460.0,1.0,3.0,8.0,,830.0,152.0,104.0,28.0,2.0,196.0,196.0,7.0,50.0,65.0,27.0,223.0,5.0,162.0,700.0,17.0,11.0,393.0,110.0,6.0,35.0,1.0,12.0,11.0,223.0,470.0,5.0,8.0,129.0,,851.0,5.0,4.0,2.0,22.0,3.0,2.0,1054.0,13.0,20.0,20.0,19.0,6.0,25.0,4.0,15.0,6.0,2.0,0.0,1.0,,,,,,,,,,,,,,5.0,,3.0,2.0,,,,4.0,3.0,,,,,,,,,2.0,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
