id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_assist_setplay,att_bx_centre,att_bx_right,att_cmiss_high,att_fastbreak,att_hd_miss,att_hd_total,att_ibox_miss,att_lf_total,att_miss_high,att_miss_high_right,att_miss_left,att_obox_blocked,att_obox_miss,att_obx_centre,att_openplay,att_rf_total,backward_pass,ball_recovery,blocked_cross,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_shot,final_third_entries,formation_place,fouls,foul_throw_in,fwd_pass,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_openplay,head_clearance,interception,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,outfielder_block,passes_left,passes_right,pen_area_entries,poss_lost_all,poss_lost_ctrl,poss_won_def_3rd,poss_won_mid_3rd,rightside_pass,shot_fastbreak,shot_off_target,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_fastbreak,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_tackle,total_throws,touches,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_corners,won_tackle,pen_goals_conceded,total_sub_on,accurate_cross,accurate_cross_nocorner,att_bx_left,att_cmiss_left,att_freekick_miss,att_freekick_total,att_goal_high_left,att_goal_low_centre,att_goal_low_right,att_hd_goal,att_hd_target,att_ibox_blocked,att_ibox_goal,att_ibox_target,att_lf_goal,att_lf_target,att_lg_centre,att_miss_high_left,att_obox_target,att_one_on_one,att_rf_goal,att_rf_target,att_setpiece,att_sv_low_centre,att_sv_low_left,att_sv_low_right,big_chance_created,big_chance_missed,big_chance_scored,fouled_final_third,goals,goals_openplay,hand_ball,ontarget_scoring_att,overrun,poss_won_att_3rd,red_card,six_yard_block,total_offside,yellow_card,accurate_corners_intobox,accurate_freekick_cross,accurate_through_ball,att_cmiss_right,att_freekick_target,att_miss_right,att_sv_high_centre,att_sv_high_left,att_sv_high_right,corner_taken,freekick_cross,goal_assist_intentional,hit_woodwork,interceptions_in_box,second_goal_assist,total_corners_intobox,total_pull_back,total_through_ball,accurate_keeper_throws,att_cmiss_high_right,goal_kicks,head_pass,keeper_throws,open_play_pass,penalty_conceded,successful_open_play_pass,accurate_pull_back,att_freekick_goal,att_goal_high_centre,att_goal_low_left,att_obox_goal,clearance_off_line,dangerous_play,goal_fastbreak,error_lead_to_goal,last_man_tackle,shield_ball_oop,att_cmiss_high_left,att_goal_high_right,att_hd_post,att_ibox_post,att_post_high,att_post_right,penalty_won,post_scoring_att,accurate_goal_kicks,accurate_keeper_sweeper,back_pass,cross_not_claimed,dive_save,diving_save,gk_smother,good_high_claim,keeper_pick_up,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,att_obp_goal,att_obxd_left,att_post_left,second_yellow,touches_in_opp_box,att_obxd_right,att_obx_right,att_obox_post,att_obx_left,attempts_obox,goal_assist_setplay,att_pen_goal,att_freekick_post,goal_assist_deadball,att_pen_miss,own_goals,dive_catch,penalty_faced,penalty_save,att_pen_target,attempts_ibox,att_pen_post,att_lg_right,att_lg_left
4472,21,152.0,7.0,,226.0,6.0,3.0,10.0,375.0,54.0,12.0,11.0,10.0,50.0,43.0,6.0,,1.0,,,,,,,3.0,,,2.0,1.0,4.0,5.0,6.0,3.0,72.0,43.0,8.0,1.0,8.0,5.0,15.0,,3.0,1.0,33.0,38.0,6.0,15.0,11.0,1.0,44.0,0.0,6.0,,156.0,9.0,5.0,4.0,1.0,1.0,1.0,16.0,25.0,19.0,9.0,44.0,21.0,1.0,4.0,792.0,3.0,2.0,5.0,,155.0,,6.0,103.0,92.0,28.0,13.0,195.0,,4.0,107.0,7.0,174.0,11.0,24.0,7.0,15.0,15.0,,125.0,,273.0,21.0,3.0,20.0,432.0,6.0,1.0,17.0,64.0,623.0,2.0,2.0,7.0,8.0,3.0,3.0,15.0,1.0,1.0,3.0,3.0,,2.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,2.0,,,,2.0,,,,,,2.0,,,,,,1.0,,3.0,,,3.0,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2942,21,358.0,68.0,1.0,586.0,3.0,28.0,115.0,931.0,2.0,15.0,10.0,23.0,125.0,113.0,22.0,3.0,1.0,,3.0,,,,1.0,6.0,3.0,2.0,10.0,14.0,17.0,34.0,21.0,30.0,127.0,131.0,3.0,14.0,13.0,7.0,10.0,16.0,7.0,7.0,55.0,66.0,3.0,18.0,10.0,3.0,281.0,184.0,18.0,,464.0,22.0,18.0,15.0,3.0,2.0,1.0,15.0,35.0,23.0,254.0,205.0,134.0,5.0,3.0,1807.0,,12.0,15.0,5.0,117.0,251.0,77.0,290.0,271.0,52.0,78.0,295.0,,18.0,296.0,27.0,390.0,147.0,37.0,11.0,50.0,34.0,1.0,429.0,4.0,800.0,21.0,28.0,180.0,1140.0,36.0,6.0,44.0,2.0,1411.0,10.0,10.0,4.0,11.0,8.0,11.0,27.0,1.0,1.0,13.0,11.0,,4.0,3.0,6.0,,,1.0,,,,,,,1.0,1.0,3.0,3.0,,1.0,2.0,2.0,1.0,1.0,,2.0,,,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,,4.0,2.0,3.0,1.0,,1.0,,1.0,,,16.0,8.0,1.0,1.0,1.0,1.0,16.0,,1.0,,,,,,83.0,,73.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,
2460,21,3.0,,1.0,7.0,,2.0,,9.0,,,,3.0,8.0,6.0,,,,,,,,,,,,,,,,,,,3.0,3.0,,,2.0,,1.0,,1.0,,3.0,,,1.0,1.0,,4.0,0.0,,,6.0,,,,,,,1.0,,,4.0,1.0,,2.0,,34.0,,,,,5.0,1.0,3.0,8.0,8.0,,3.0,2.0,,,5.0,,4.0,1.0,1.0,,1.0,1.0,,10.0,1.0,12.0,,3.0,1.0,15.0,,,,,19.0,,,,1.0,,1.0,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3447,21,60.0,6.0,1.0,160.0,,30.0,3.0,212.0,5.0,13.0,4.0,11.0,58.0,42.0,9.0,,6.0,2.0,,1.0,2.0,3.0,5.0,7.0,3.0,,2.0,5.0,4.0,10.0,16.0,9.0,52.0,33.0,2.0,6.0,2.0,2.0,27.0,13.0,19.0,1.0,47.0,34.0,2.0,1.0,1.0,1.0,34.0,126.0,7.0,,79.0,7.0,6.0,6.0,,2.0,1.0,4.0,10.0,7.0,70.0,6.0,3.0,2.0,,629.0,,4.0,7.0,,45.0,56.0,28.0,140.0,137.0,15.0,15.0,66.0,1.0,9.0,106.0,11.0,67.0,11.0,4.0,17.0,50.0,41.0,1.0,141.0,8.0,250.0,1.0,33.0,6.0,267.0,19.0,4.0,10.0,6.0,430.0,9.0,9.0,10.0,8.0,10.0,14.0,9.0,,4.0,8.0,6.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,1.0,,,3.0,1.0,,,2.0,1.0,1.0,2.0,,4.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,,,2.0,1.0,2.0,,1.0,,,1.0,,,,12.0,1.0,2.0,,,,9.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
4468,21,136.0,13.0,2.0,78.0,15.0,,19.0,214.0,,39.0,46.0,14.0,165.0,108.0,1.0,,5.0,,,,6.0,6.0,6.0,2.0,,2.0,1.0,,1.0,1.0,1.0,,17.0,32.0,6.0,,13.0,1.0,1.0,3.0,,6.0,63.0,74.0,6.0,57.0,36.0,1.0,60.0,96.0,11.0,,172.0,14.0,31.0,29.0,2.0,,,71.0,31.0,25.0,57.0,105.0,48.0,7.0,17.0,1260.0,13.0,,1.0,16.0,83.0,9.0,8.0,182.0,116.0,23.0,9.0,72.0,,7.0,30.0,1.0,163.0,31.0,123.0,1.0,4.0,4.0,,69.0,4.0,159.0,45.0,,38.0,318.0,8.0,,18.0,,543.0,6.0,6.0,9.0,1.0,1.0,1.0,11.0,1.0,,,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,,,4.0,,,,,,,,1.0,,,1.0,,,,,,2.0,,,,,,3.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4481,21,109.0,10.0,52.0,338.0,,138.0,10.0,446.0,3.0,101.0,131.0,34.0,157.0,111.0,31.0,,51.0,3.0,4.0,9.0,16.0,32.0,36.0,64.0,12.0,4.0,9.0,6.0,9.0,20.0,84.0,9.0,189.0,32.0,,19.0,9.0,8.0,22.0,2.0,49.0,9.0,224.0,185.0,,16.0,12.0,1.0,102.0,0.0,33.0,,181.0,24.0,23.0,19.0,4.0,3.0,3.0,36.0,14.0,13.0,178.0,30.0,20.0,7.0,2.0,2323.0,2.0,12.0,22.0,2.0,94.0,69.0,36.0,459.0,431.0,1.0,24.0,149.0,9.0,50.0,192.0,34.0,134.0,24.0,44.0,44.0,24.0,24.0,14.0,359.0,153.0,587.0,,178.0,17.0,697.0,107.0,4.0,19.0,4.0,1122.0,71.0,71.0,24.0,18.0,11.0,26.0,18.0,3.0,10.0,1.0,1.0,13.0,6.0,,1.0,3.0,2.0,3.0,4.0,11.0,13.0,11.0,20.0,6.0,16.0,,5.0,7.0,3.0,1.0,,7.0,10.0,2.0,9.0,5.0,19.0,4.0,9.0,11.0,7.0,,38.0,,7.0,1.0,2.0,20.0,3.0,,,8.0,6.0,,15.0,4.0,,2.0,1.0,,3.0,6.0,,2.0,,5.0,16.0,,1.0,,,,,,,1.0,,,2.0,,,,2.0,,,,1.0,1.0,1.0,5.0,2.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
3779,21,38.0,1.0,1.0,122.0,2.0,8.0,5.0,158.0,1.0,4.0,1.0,20.0,51.0,51.0,6.0,,5.0,2.0,1.0,1.0,1.0,1.0,2.0,9.0,1.0,,1.0,1.0,3.0,5.0,13.0,4.0,61.0,19.0,2.0,4.0,6.0,,23.0,1.0,9.0,5.0,46.0,49.0,2.0,6.0,2.0,,18.0,0.0,10.0,,46.0,8.0,11.0,9.0,2.0,,,2.0,7.0,6.0,53.0,7.0,3.0,11.0,5.0,637.0,,1.0,5.0,1.0,14.0,76.0,5.0,104.0,101.0,7.0,10.0,29.0,1.0,5.0,61.0,6.0,48.0,5.0,9.0,36.0,25.0,24.0,1.0,75.0,5.0,166.0,6.0,8.0,7.0,189.0,14.0,7.0,22.0,2.0,343.0,14.0,14.0,8.0,4.0,18.0,8.0,20.0,1.0,12.0,2.0,2.0,1.0,1.0,,,,1.0,,,,3.0,1.0,3.0,1.0,3.0,,,,,1.0,,,1.0,,2.0,2.0,,1.0,,2.0,2.0,1.0,5.0,4.0,2.0,,1.0,2.0,,,,1.0,1.0,,3.0,,,,1.0,,,,,,1.0,4.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3880,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3954,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4246,21,1207.0,10.0,2.0,350.0,15.0,4.0,58.0,1557.0,1.0,41.0,88.0,34.0,199.0,156.0,3.0,,15.0,,1.0,,6.0,11.0,6.0,1.0,2.0,,4.0,,,,1.0,3.0,93.0,122.0,7.0,5.0,14.0,14.0,,,1.0,9.0,69.0,142.0,3.0,85.0,44.0,,78.0,180.0,12.0,,780.0,33.0,29.0,24.0,5.0,,,90.0,52.0,44.0,489.0,283.0,238.0,6.0,24.0,3028.0,38.0,1.0,2.0,20.0,9.0,161.0,4.0,236.0,154.0,90.0,32.0,340.0,,6.0,57.0,3.0,1274.0,26.0,163.0,2.0,,,,107.0,17.0,428.0,54.0,6.0,80.0,1702.0,17.0,,34.0,1.0,2024.0,4.0,4.0,19.0,19.0,1.0,5.0,23.0,3.0,1.0,,,,2.0,,,,1.0,1.0,3.0,2.0,5.0,3.0,3.0,,1.0,,,,,,,6.0,2.0,1.0,,,1.0,1.0,,3.0,1.0,,6.0,,,1.0,,,3.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,6.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4639,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4659,21,246.0,5.0,32.0,636.0,1.0,122.0,28.0,881.0,2.0,122.0,116.0,35.0,277.0,172.0,32.0,,67.0,,4.0,7.0,18.0,28.0,40.0,66.0,12.0,4.0,12.0,10.0,11.0,26.0,100.0,14.0,253.0,100.0,1.0,22.0,13.0,6.0,9.0,1.0,30.0,13.0,233.0,205.0,1.0,10.0,6.0,1.0,168.0,144.0,48.0,,344.0,35.0,40.0,35.0,5.0,2.0,2.0,25.0,30.0,21.0,278.0,117.0,92.0,13.0,1.0,3017.0,,11.0,23.0,3.0,124.0,107.0,53.0,379.0,351.0,17.0,72.0,245.0,7.0,54.0,302.0,34.0,286.0,8.0,38.0,28.0,10.0,10.0,8.0,441.0,108.0,844.0,2.0,137.0,31.0,1120.0,110.0,13.0,45.0,2.0,1505.0,39.0,39.0,37.0,9.0,7.0,13.0,29.0,2.0,,1.0,1.0,7.0,6.0,,,2.0,4.0,4.0,6.0,4.0,12.0,17.0,11.0,9.0,11.0,2.0,10.0,5.0,5.0,3.0,1.0,1.0,6.0,1.0,4.0,8.0,14.0,12.0,11.0,18.0,15.0,1.0,34.0,2.0,11.0,,1.0,21.0,6.0,,,3.0,7.0,,13.0,2.0,2.0,1.0,,,,5.0,,,,1.0,12.0,,,,,,,,,1.0,,1.0,5.0,1.0,,,1.0,,,,1.0,2.0,,2.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,
4250,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3956,21,239.0,13.0,,320.0,3.0,,39.0,554.0,84.0,11.0,23.0,14.0,52.0,32.0,9.0,1.0,,,,,,,,,1.0,,,2.0,2.0,6.0,5.0,6.0,105.0,58.0,8.0,2.0,10.0,4.0,4.0,11.0,5.0,3.0,37.0,64.0,8.0,37.0,24.0,,123.0,0.0,9.0,,274.0,13.0,13.0,12.0,1.0,1.0,1.0,40.0,24.0,19.0,75.0,141.0,73.0,3.0,2.0,1060.0,3.0,7.0,4.0,1.0,187.0,65.0,22.0,189.0,168.0,41.0,17.0,212.0,,2.0,139.0,11.0,261.0,30.0,58.0,7.0,15.0,15.0,,192.0,,420.0,35.0,,80.0,666.0,6.0,4.0,34.0,113.0,964.0,6.0,6.0,3.0,8.0,4.0,2.0,26.0,,1.0,5.0,5.0,,,,,,,,,,,,,,,,,2.0,,,2.0,,2.0,,,2.0,,,1.0,,,1.0,2.0,2.0,,,,,,,,2.0,,,1.0,,,,1.0,,1.0,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4647,21,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,1.0,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3821,21,579.0,53.0,15.0,693.0,2.0,21.0,67.0,1270.0,1.0,47.0,109.0,35.0,246.0,260.0,14.0,1.0,4.0,1.0,,,,4.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,11.0,12.0,12.0,235.0,259.0,2.0,4.0,18.0,11.0,10.0,6.0,35.0,12.0,149.0,230.0,2.0,24.0,16.0,2.0,206.0,0.0,40.0,,495.0,35.0,42.0,36.0,6.0,,,23.0,32.0,27.0,413.0,199.0,123.0,14.0,6.0,3109.0,,7.0,8.0,10.0,188.0,279.0,40.0,378.0,366.0,122.0,130.0,403.0,,7.0,283.0,15.0,642.0,96.0,36.0,29.0,16.0,16.0,,414.0,38.0,920.0,13.0,22.0,106.0,1546.0,18.0,1.0,70.0,1.0,1867.0,25.0,25.0,32.0,9.0,19.0,3.0,59.0,4.0,,2.0,2.0,,,,,,,1.0,1.0,3.0,1.0,1.0,3.0,,1.0,,,3.0,,,2.0,2.0,2.0,,,,,1.0,4.0,1.0,,1.0,7.0,3.0,7.0,1.0,,1.0,9.0,,,1.0,1.0,,2.0,1.0,2.0,1.0,1.0,,,1.0,,,,,5.0,,,,21.0,,80.0,1.0,63.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,
2100,21,220.0,21.0,6.0,520.0,2.0,8.0,34.0,709.0,35.0,36.0,34.0,26.0,111.0,95.0,33.0,9.0,5.0,6.0,1.0,,,,5.0,8.0,4.0,3.0,3.0,4.0,7.0,14.0,21.0,22.0,162.0,83.0,7.0,7.0,13.0,10.0,73.0,28.0,32.0,5.0,125.0,110.0,7.0,9.0,3.0,,154.0,0.0,33.0,,308.0,19.0,13.0,8.0,5.0,3.0,2.0,7.0,22.0,16.0,287.0,98.0,45.0,5.0,1.0,1720.0,,24.0,21.0,1.0,123.0,277.0,76.0,405.0,394.0,31.0,48.0,159.0,,13.0,335.0,45.0,245.0,45.0,20.0,27.0,140.0,107.0,4.0,468.0,24.0,811.0,24.0,11.0,65.0,916.0,30.0,5.0,37.0,37.0,1338.0,24.0,24.0,24.0,16.0,15.0,27.0,30.0,,7.0,31.0,19.0,2.0,,1.0,4.0,,,,,,3.0,1.0,5.0,1.0,2.0,,1.0,1.0,,3.0,4.0,1.0,2.0,1.0,3.0,7.0,3.0,,9.0,4.0,2.0,1.0,10.0,2.0,4.0,1.0,,3.0,1.0,12.0,1.0,3.0,,1.0,1.0,,,,47.0,6.0,3.0,1.0,2.0,,33.0,8.0,11.0,,1.0,,,,,,,1.0,1.0,1.0,2.0,3.0,,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
4386,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4439,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4395,21,220.0,11.0,8.0,371.0,,23.0,16.0,572.0,16.0,70.0,32.0,36.0,270.0,173.0,24.0,2.0,7.0,1.0,1.0,4.0,2.0,3.0,8.0,30.0,3.0,1.0,5.0,4.0,8.0,15.0,27.0,1.0,197.0,118.0,4.0,6.0,37.0,8.0,82.0,42.0,68.0,12.0,261.0,176.0,4.0,11.0,6.0,5.0,72.0,396.0,38.0,,203.0,24.0,31.0,29.0,2.0,3.0,2.0,12.0,34.0,26.0,99.0,70.0,32.0,15.0,8.0,2330.0,1.0,10.0,19.0,8.0,266.0,32.0,41.0,461.0,447.0,56.0,54.0,226.0,4.0,16.0,153.0,29.0,257.0,26.0,25.0,83.0,128.0,125.0,5.0,220.0,34.0,596.0,25.0,24.0,41.0,725.0,34.0,4.0,84.0,17.0,1323.0,53.0,53.0,28.0,9.0,32.0,22.0,65.0,2.0,12.0,19.0,17.0,7.0,2.0,,,,1.0,1.0,,1.0,2.0,2.0,7.0,2.0,9.0,,1.0,3.0,2.0,,,2.0,3.0,2.0,4.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,12.0,7.0,8.0,,,1.0,4.0,2.0,,1.0,1.0,,6.0,,1.0,,4.0,1.0,1.0,,4.0,,3.0,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
4576,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4589,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3714,21,11.0,1.0,,11.0,,,5.0,22.0,,,1.0,3.0,10.0,4.0,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,,1.0,,,,1.0,3.0,2.0,8.0,1.0,2.0,1.0,,1.0,0.0,,,5.0,,2.0,2.0,,,,1.0,3.0,2.0,10.0,5.0,4.0,,2.0,63.0,,,,,2.0,3.0,,7.0,7.0,1.0,,8.0,,,2.0,,13.0,3.0,2.0,,,,,2.0,,14.0,1.0,,6.0,27.0,,,3.0,,39.0,,,4.0,,,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,21,478.0,61.0,,248.0,13.0,1.0,82.0,726.0,2.0,70.0,100.0,34.0,329.0,219.0,6.0,,6.0,1.0,,,6.0,6.0,7.0,2.0,2.0,1.0,3.0,1.0,,1.0,1.0,3.0,53.0,95.0,4.0,3.0,17.0,9.0,1.0,2.0,2.0,11.0,115.0,169.0,4.0,141.0,85.0,2.0,117.0,170.0,26.0,,437.0,34.0,47.0,40.0,7.0,,,160.0,69.0,50.0,217.0,280.0,152.0,15.0,22.0,2993.0,17.0,1.0,5.0,26.0,125.0,63.0,21.0,377.0,248.0,72.0,23.0,258.0,,7.0,61.0,6.0,541.0,109.0,270.0,4.0,3.0,3.0,,148.0,11.0,427.0,72.0,1.0,152.0,965.0,13.0,2.0,50.0,2.0,1436.0,2.0,2.0,15.0,8.0,4.0,3.0,38.0,3.0,,,,,2.0,,,,1.0,,,,2.0,2.0,1.0,1.0,,,,,,1.0,1.0,4.0,,1.0,,1.0,,2.0,1.0,2.0,,,3.0,,,,,1.0,3.0,,,1.0,1.0,,1.0,,,,,,,,9.0,,,,2.0,,1.0,,,,,,,,,,1.0,,,,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4223,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
