id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_fwd_zone_pass,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_centre,att_cmiss_high,att_goal_low_left,att_hd_miss,att_hd_total,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_target,att_lf_total,att_miss_high,att_miss_high_right,att_miss_left,att_obox_miss,att_obx_centre,att_openplay,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_low_centre,att_sv_low_right,backward_pass,ball_recovery,big_chance_created,big_chance_missed,big_chance_scored,blocked_pass,challenge_lost,clearance_off_line,corner_taken,crosses_18yard,dispossessed,draws,duel_lost,duel_won,effective_clearance,effective_head_clearance,final_third_entries,fouled_final_third,fouls,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,head_pass,interception,interception_won,leftside_pass,long_pass_own_to_opp,losses,lost_corners,mins_played,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,passes_left,passes_right,pen_area_entries,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,shield_ball_oop,shot_off_target,successful_final_third_passes,successful_open_play_pass,successful_put_through,times_tackled,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_distance_in_m,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,winning_goal,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_freekick_cross,accurate_launches,accurate_pull_back,accurate_through_ball,att_assist_setplay,att_bx_left,att_bx_right,att_cmiss_left,att_cmiss_right,att_fastbreak,att_freekick_goal,att_freekick_miss,att_freekick_post,att_freekick_target,att_freekick_total,att_goal_low_centre,att_goal_low_right,att_ibox_blocked,att_lf_goal,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_post,att_obox_target,att_obxd_left,att_one_on_one,att_post_high,att_sv_high_centre,att_sv_high_left,att_sv_low_left,blocked_cross,blocked_scoring_att,clean_sheet,crosses_18yardplus,effective_blocked_cross,freekick_cross,goals_conceded_obox,goal_assist_deadball,goal_assist_setplay,hand_ball,hit_woodwork,interceptions_in_box,long_pass_own_to_opp_success,offtarget_att_assist,overrun,pen_goals_conceded,post_scoring_att,second_goal_assist,shot_fastbreak,six_yard_block,total_corners_intobox,total_fastbreak,total_pull_back,accurate_goal_kicks,accurate_keeper_sweeper,accurate_keeper_throws,dive_save,diving_save,gk_smother,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,stand_catch,total_high_claim,total_keeper_sweeper,att_miss_high_left,offside_provoked,penalty_conceded,red_card,assist_blocked_shot,att_goal_high_centre,att_goal_high_right,att_hd_goal,att_ibox_post,att_post_right,error_lead_to_shot,assist_attempt_saved,att_cmiss_high_right,att_corner,att_hd_target,att_goal_high_left,att_pen_goal,own_goals,error_lead_to_goal,assist_own_goal,goal_fastbreak,assist_penalty_won,att_hd_post,att_post_left,att_sv_high_right,penalty_won,second_yellow,last_man_tackle,att_lg_centre,assist_pass_lost,att_cmiss_high_left,assist_handball_won,att_obxd_right,foul_throw_in,cross_not_claimed,dive_catch,penalty_faced,stand_save,dangerous_play,penalty_save,att_obx_left,assist_post,att_obp_goal,att_pen_target,assist_free_kick_won,att_obx_right,att_pen_post,back_pass,att_lg_left,att_pen_miss,att_lg_right
1911,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3175,210,26.0,,57.0,2.0,5.0,83.0,,43.0,46.0,12.0,3.0,45.0,23.0,11.0,3.0,4.0,8.0,,,4.0,8.0,,6.0,5.0,1.0,3.0,5.0,1.0,1.0,1.0,3.0,9.0,,1.0,3.0,,,,30.0,14.0,,4.0,,6.0,3.0,,,0.0,8.0,2.0,65.0,61.0,8.0,7.0,27.0,2.0,11.0,41.0,3.0,,7.0,6.0,,,,,7.0,46.0,1.0,1.0,37.0,11.0,5.0,,455.0,3.0,6.0,129.0,2.0,22.0,24.0,2.0,81.0,81.0,,2.0,12.0,6.0,28.0,,7.0,24.0,76.0,1.0,,4.0,30.0,3.0,8.0,6.0,1.0,1.0,48194.6876220703,54.0,24.0,107.0,1.0,4.0,9.0,3.0,136.0,14.0,2.0,9.0,4.0,,,221.0,23.0,16.0,16.0,8.0,,5.0,3.0,2.0,2.0,2.0,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,2.0,1.0,3.0,,1.0,,1.0,,,1.0,,,,1.0,,7.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
13491,210,511.0,39.0,729.0,1.0,42.0,1218.0,304.0,72.0,111.0,36.0,16.0,251.0,160.0,7.0,15.0,33.0,2.0,,,1.0,2.0,,3.0,4.0,6.0,16.0,1.0,1.0,2.0,6.0,15.0,15.0,,3.0,4.0,,3.0,1.0,361.0,185.0,2.0,1.0,,85.0,31.0,1.0,4.0,75.0,47.0,7.0,214.0,258.0,129.0,81.0,273.0,9.0,32.0,620.0,36.0,,43.0,36.0,,4.0,3.0,2.0,81.0,181.0,38.0,38.0,68.0,231.0,14.0,19.0,3240.0,23.0,10.0,1651.0,7.0,660.0,24.0,174.0,842.0,842.0,6.0,120.0,59.0,85.0,635.0,1.0,9.0,381.0,1192.0,30.0,3.0,45.0,614.0,145.0,129.0,86.0,132.0,129.0,390211.1005859375,631.0,25.0,1202.0,60.0,1.0,171.0,2.0,1684.0,22.0,,,55.0,3.0,388.0,2865.0,57.0,70.0,70.0,44.0,0.0,15.0,50.0,31.0,29.0,4.0,1.0,22.0,21.0,2.0,3.0,6.0,,1.0,8.0,4.0,,1.0,0.0,1.0,,,,,,,,,,4.0,3.0,,,6.0,,,,1.0,2.0,3.0,27.0,3.0,10.0,44.0,27.0,10.0,7.0,,2.0,3.0,,1.0,92.0,22.0,16.0,4.0,,,1.0,,3.0,1.0,6.0,,,,,,,,,,,,,,,,,,1.0,10.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
21653,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3906,210,52.0,8.0,82.0,,16.0,132.0,23.0,8.0,4.0,7.0,5.0,60.0,33.0,1.0,1.0,5.0,,,,,,,1.0,,1.0,2.0,,,,,1.0,1.0,,,0.0,,,,18.0,29.0,,,,8.0,7.0,,,2.0,1.0,,25.0,35.0,13.0,7.0,41.0,1.0,8.0,93.0,7.0,,17.0,13.0,,,,,7.0,26.0,17.0,17.0,15.0,36.0,5.0,5.0,630.0,2.0,1.0,172.0,3.0,67.0,4.0,10.0,73.0,73.0,3.0,14.0,12.0,8.0,53.0,1.0,1.0,47.0,127.0,6.0,,5.0,64.0,16.0,13.0,1.0,7.0,7.0,66319.0712890625,66.0,1.0,122.0,16.0,,30.0,,179.0,2.0,,,18.0,,31.0,309.0,5.0,6.0,6.0,13.0,,2.0,,2.0,7.0,3.0,,2.0,2.0,1.0,,6.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,3.0,,1.0,5.0,3.0,,4.0,,,,,1.0,19.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
8045,210,811.0,63.0,382.0,1.0,104.0,1190.0,51.0,75.0,126.0,31.0,11.0,258.0,167.0,14.0,7.0,8.0,12.0,1.0,,4.0,11.0,1.0,4.0,6.0,,2.0,1.0,,4.0,3.0,5.0,3.0,,2.0,6.0,7.0,2.0,,63.0,144.0,2.0,1.0,1.0,25.0,7.0,,,6.0,,4.0,101.0,189.0,198.0,97.0,189.0,2.0,18.0,630.0,31.0,1.0,56.0,52.0,,1.0,,1.0,97.0,182.0,50.0,50.0,484.0,376.0,15.0,15.0,2787.0,8.0,9.0,1437.0,21.0,72.0,269.0,78.0,374.0,374.0,2.0,89.0,52.0,25.0,324.0,1.0,7.0,112.0,1134.0,15.0,0.0,11.0,914.0,134.0,198.0,7.0,11.0,11.0,301674.4072265625,216.0,4.0,598.0,122.0,1.0,261.0,1.0,1501.0,21.0,1.0,,36.0,,93.0,2032.0,33.0,5.0,5.0,27.0,0.0,12.0,5.0,7.0,19.0,3.0,,3.0,3.0,2.0,,26.0,,,2.0,,,,,,,,,,,,,3.0,,1.0,2.0,,,2.0,,,,4.0,,2.0,3.0,5.0,8.0,5.0,3.0,,4.0,,,1.0,,9.0,222.0,3.0,,4.0,,,,1.0,,,,,,,0.0,0.0,,,,,,,,,0.0,,,,1.0,21.0,1.0,,,,,1.0,,,1.0,,,,6.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,
24679,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14643,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,210,1.0,,10.0,,,11.0,,10.0,18.0,6.0,1.0,10.0,3.0,5.0,,,5.0,,,0.0,0.0,,0.0,1.0,1.0,2.0,,,0.0,,,2.0,,,2.0,1.0,,1.0,2.0,3.0,,1.0,,,,,,,,1.0,12.0,19.0,2.0,2.0,4.0,,3.0,12.0,,,3.0,3.0,,,,,2.0,22.0,,,5.0,,5.0,,86.0,,1.0,28.0,,5.0,1.0,5.0,21.0,21.0,,,3.0,,9.0,,0.0,5.0,11.0,,,,1.0,1.0,2.0,,,,14952.90222167969,21.0,4.0,27.0,,,,,28.0,5.0,,6.0,1.0,,,42.0,18.0,3.0,3.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
9251,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7013,210,656.0,69.0,768.0,28.0,98.0,1385.0,3.0,20.0,14.0,32.0,23.0,256.0,112.0,4.0,15.0,31.0,2.0,,,,1.0,,,2.0,,1.0,,2.0,1.0,5.0,14.0,13.0,1.0,4.0,17.0,2.0,1.0,2.0,265.0,158.0,7.0,1.0,,49.0,32.0,,93.0,10.0,25.0,5.0,112.0,93.0,14.0,6.0,193.0,1.0,32.0,391.0,27.0,1.0,54.0,47.0,1.0,2.0,1.0,2.0,6.0,68.0,32.0,32.0,414.0,145.0,21.0,8.0,2250.0,29.0,6.0,1514.0,9.0,174.0,188.0,162.0,342.0,342.0,9.0,69.0,80.0,49.0,522.0,,6.0,323.0,1318.0,31.0,0.0,57.0,707.0,129.0,14.0,21.0,108.0,37.0,285274.9139404297,434.0,11.0,993.0,8.0,30.0,141.0,1.0,1592.0,19.0,13.0,5.0,41.0,2.0,3.0,2004.0,11.0,31.0,31.0,23.0,0.0,6.0,16.0,9.0,28.0,6.0,28.0,39.0,11.0,4.0,1.0,4.0,,1.0,24.0,,2.0,,,,,1.0,,1.0,3.0,,,1.0,,1.0,6.0,1.0,,3.0,1.0,,,1.0,1.0,,4.0,7.0,1.0,18.0,4.0,9.0,7.0,,,0.0,1.0,3.0,110.0,28.0,1.0,4.0,1.0,1.0,,1.0,71.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,1.0,2.0,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20858,210,,,12.0,,,12.0,,,,2.0,,2.0,,2.0,,,,,,,,,,1.0,1.0,2.0,,,,,,2.0,,,,,,1.0,3.0,,,1.0,,2.0,,,,,1.0,1.0,1.0,3.0,1.0,,1.0,2.0,,5.0,,,1.0,1.0,,,,,,,,,5.0,1.0,,,37.0,,1.0,15.0,,2.0,2.0,3.0,5.0,5.0,,,,2.0,2.0,,,6.0,12.0,1.0,,,1.0,1.0,1.0,1.0,,,4659.00813293457,8.0,,14.0,,,,,15.0,2.0,,2.0,,,,26.0,4.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448,210,75.0,12.0,100.0,5.0,12.0,174.0,,10.0,4.0,13.0,5.0,69.0,27.0,1.0,3.0,1.0,1.0,,,,,1.0,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,,36.0,37.0,,,,12.0,16.0,,2.0,2.0,4.0,3.0,39.0,26.0,11.0,6.0,30.0,1.0,8.0,70.0,4.0,1.0,7.0,7.0,,,,,6.0,18.0,5.0,5.0,56.0,24.0,4.0,1.0,471.0,,2.0,213.0,,25.0,46.0,10.0,61.0,61.0,3.0,15.0,19.0,12.0,59.0,,2.0,56.0,166.0,4.0,,1.0,89.0,19.0,11.0,3.0,4.0,3.0,62028.69384765625,76.0,4.0,136.0,11.0,6.0,24.0,1.0,221.0,4.0,1.0,9.0,17.0,,,297.0,8.0,5.0,5.0,4.0,,6.0,1.0,,9.0,2.0,,1.0,1.0,1.0,,3.0,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,2.0,1.0,,,,,,,1.0,1.0,12.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4136,210,1026.0,191.0,397.0,,244.0,1423.0,4.0,23.0,34.0,38.0,6.0,253.0,214.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,73.0,251.0,1.0,,,11.0,15.0,2.0,,,4.0,9.0,52.0,75.0,127.0,60.0,229.0,,10.0,557.0,38.0,,46.0,36.0,,,,,60.0,96.0,30.0,30.0,585.0,447.0,13.0,29.0,3420.0,,,1655.0,27.0,106.0,257.0,27.0,283.0,283.0,,186.0,65.0,11.0,473.0,,,114.0,1397.0,8.0,0.0,2.0,1114.0,351.0,127.0,3.0,,,336942.021484375,231.0,,574.0,50.0,,425.0,,1688.0,,,,31.0,3.0,4.0,1978.0,,6.0,6.0,9.0,0.0,16.0,3.0,,19.0,5.0,,,,,,12.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,9.0,,6.0,,10.0,,,,,8.0,294.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,3.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32936,210,2.0,,7.0,1.0,,8.0,,2.0,1.0,1.0,,8.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,3.0,1.0,,,2.0,,1.0,3.0,4.0,,,,,,2.0,1.0,,1.0,1.0,,,,,,2.0,,,3.0,,,,55.0,,,14.0,,4.0,1.0,1.0,8.0,8.0,,1.0,1.0,3.0,7.0,,,2.0,8.0,2.0,,1.0,6.0,1.0,,,2.0,2.0,6365.53173828125,3.0,1.0,10.0,,1.0,,1.0,14.0,,1.0,,2.0,,,22.0,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12854,210,70.0,6.0,80.0,,8.0,149.0,30.0,3.0,3.0,6.0,2.0,39.0,41.0,,1.0,2.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,24.0,24.0,,,,11.0,7.0,,,3.0,2.0,2.0,17.0,22.0,19.0,6.0,23.0,,3.0,71.0,5.0,,8.0,7.0,,,,,6.0,9.0,7.0,7.0,58.0,26.0,2.0,2.0,444.0,2.0,1.0,175.0,,21.0,43.0,9.0,40.0,40.0,1.0,13.0,10.0,11.0,22.0,1.0,,41.0,149.0,9.0,,2.0,76.0,16.0,19.0,3.0,3.0,3.0,49229.6028137207,55.0,,102.0,6.0,,17.0,1.0,175.0,1.0,1.0,1.0,14.0,,32.0,280.0,,3.0,3.0,4.0,,2.0,1.0,3.0,8.0,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,1.0,14.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5758,210,504.0,72.0,687.0,1.0,58.0,1108.0,287.0,45.0,90.0,35.0,20.0,220.0,123.0,7.0,27.0,36.0,,,1.0,,,,1.0,2.0,4.0,29.0,1.0,1.0,1.0,9.0,26.0,12.0,,2.0,5.0,2.0,1.0,2.0,261.0,181.0,13.0,,,111.0,17.0,,89.0,124.0,29.0,8.0,142.0,205.0,94.0,51.0,200.0,2.0,39.0,655.0,33.0,4.0,38.0,33.0,,4.0,4.0,3.0,51.0,172.0,60.0,60.0,59.0,201.0,13.0,28.0,2966.0,34.0,10.0,1392.0,9.0,614.0,25.0,318.0,722.0,722.0,11.0,106.0,64.0,111.0,482.0,4.0,11.0,327.0,1047.0,34.0,,71.0,625.0,132.0,94.0,30.0,280.0,197.0,342650.28747558594,466.0,7.0,1112.0,57.0,1.0,137.0,2.0,1457.0,34.0,2.0,2.0,72.0,,375.0,2627.0,33.0,31.0,31.0,32.0,,14.0,14.0,37.0,46.0,5.0,35.0,83.0,48.0,2.0,10.0,10.0,,,31.0,7.0,,,,,2.0,1.0,1.0,2.0,11.0,,1.0,4.0,4.0,3.0,9.0,4.0,1.0,4.0,,,1.0,,1.0,1.0,22.0,13.0,12.0,41.0,22.0,32.0,5.0,,1.0,2.0,3.0,7.0,116.0,37.0,5.0,,1.0,1.0,,1.0,83.0,,1.0,,,,,,,,,,,,,,,,,,4.0,10.0,,1.0,,,,,,,,1.0,,,,2.0,,1.0,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
19608,210,329.0,56.0,334.0,5.0,61.0,632.0,104.0,33.0,26.0,29.0,8.0,240.0,110.0,7.0,11.0,11.0,2.0,,,,1.0,,2.0,3.0,5.0,14.0,,1.0,0.0,4.0,11.0,14.0,,,3.0,,1.0,4.0,196.0,98.0,2.0,,,67.0,21.0,,34.0,47.0,12.0,4.0,81.0,80.0,53.0,14.0,108.0,2.0,14.0,350.0,23.0,,55.0,47.0,,2.0,2.0,2.0,14.0,77.0,22.0,22.0,49.0,122.0,24.0,19.0,2056.0,11.0,6.0,820.0,3.0,326.0,27.0,135.0,377.0,377.0,2.0,61.0,35.0,67.0,245.0,1.0,6.0,162.0,616.0,18.0,,20.0,396.0,108.0,53.0,13.0,140.0,106.0,229951.927734375,246.0,13.0,584.0,58.0,5.0,126.0,2.0,840.0,18.0,6.0,6.0,34.0,,121.0,1343.0,19.0,18.0,18.0,13.0,,1.0,9.0,10.0,18.0,2.0,8.0,31.0,23.0,4.0,1.0,17.0,,,7.0,4.0,,,2.0,,,1.0,,,1.0,,,2.0,,4.0,4.0,,,3.0,,,,1.0,,,5.0,6.0,1.0,43.0,5.0,16.0,8.0,,0.0,2.0,1.0,3.0,65.0,9.0,2.0,7.0,,,,,34.0,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
4330,210,374.0,82.0,195.0,,299.0,569.0,,,3.0,38.0,,286.0,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,291.0,,,,1.0,2.0,,,,,9.0,2.0,7.0,23.0,,120.0,,1.0,746.0,38.0,,54.0,46.0,,,,,,,,,114.0,513.0,10.0,21.0,3420.0,,,455.0,,66.0,64.0,8.0,388.0,388.0,,46.0,,1.0,88.0,,,28.0,315.0,1.0,0.0,,436.0,104.0,23.0,,,,142886.92578125003,120.0,,512.0,234.0,0.0,670.0,,948.0,,,,,,,1272.0,,1.0,1.0,4.0,0.0,19.0,,,,1.0,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,8.0,,,,,,196.0,,,6.0,,,,,,,,190.0,5.0,150.0,18.0,62.0,,332.0,8.0,237.0,153.0,12.0,63.0,57.0,122.0,10.0,9.0,5.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,1.0,2.0,6.0,4.0,,,,,,,,,,1.0,,,
15199,210,73.0,4.0,121.0,17.0,4.0,190.0,2.0,20.0,7.0,17.0,2.0,62.0,23.0,7.0,3.0,9.0,2.0,,,1.0,1.0,,2.0,3.0,3.0,9.0,2.0,,1.0,2.0,3.0,10.0,,,0.0,,2.0,1.0,60.0,38.0,3.0,,,20.0,9.0,,5.0,7.0,19.0,2.0,69.0,58.0,4.0,2.0,21.0,2.0,4.0,56.0,6.0,,13.0,12.0,,1.0,1.0,1.0,2.0,16.0,1.0,1.0,108.0,9.0,8.0,6.0,605.0,12.0,3.0,243.0,,8.0,67.0,21.0,138.0,138.0,3.0,19.0,16.0,20.0,20.0,1.0,4.0,63.0,189.0,11.0,3.0,12.0,86.0,9.0,4.0,38.0,14.0,9.0,79577.17538452148,90.0,6.0,172.0,2.0,18.0,9.0,1.0,244.0,10.0,6.0,11.0,20.0,,2.0,433.0,34.0,28.0,28.0,10.0,0.0,7.0,21.0,14.0,9.0,,2.0,4.0,2.0,3.0,,,1.0,,2.0,,3.0,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,3.0,,2.0,,,1.0,,,,,,3.0,,5.0,1.0,,,,,5.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14457,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4911,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,210,27.0,6.0,38.0,,4.0,64.0,,,1.0,3.0,2.0,12.0,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,11.0,8.0,1.0,,,2.0,,,,,,2.0,2.0,3.0,5.0,3.0,14.0,,2.0,20.0,1.0,,4.0,4.0,,1.0,1.0,1.0,3.0,8.0,1.0,1.0,16.0,8.0,1.0,,97.0,2.0,,68.0,,8.0,8.0,3.0,5.0,5.0,,1.0,7.0,2.0,21.0,,,17.0,64.0,2.0,0.0,3.0,27.0,7.0,5.0,,1.0,1.0,12781.036743164062,20.0,,42.0,1.0,,5.0,0.0,68.0,,,2.0,2.0,1.0,,82.0,1.0,1.0,1.0,,0.0,,,,2.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,7.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13549,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
